,Unnamed: 0,url,emotion,headline,source,yr,sentiment,rel
33500,4252930,https://www.foxbusiness.com/markets/avery-dennison-3rd-quarter-net-income-and-sales-climb-stock-moves-higher-in-friday-trading,joy,Avery ... trading,fox,2014,1,1
30425,4169149,https://www.foxbusiness.com/markets/stocks-climb-despite-gloomy-housing-data,sadness,Stocks ... Data,fox,2014,-1,1
33338,4251709,https://www.foxbusiness.com/features/sara-blakely-how-she-built-a-billion-dollar-business-from-scratch,neutral,Sara ... Scratch,fox,2014,0,1
31338,4210276,https://www.foxbusiness.com/markets/dubai-stock-market-tumbles-6-7-percent-after-builder-fires-staff-in-wake-of-ceo-departure,sadness,Dubai ... departure,fox,2014,-1,1
30562,4175367,https://www.foxbusiness.com/markets/energy-stocks-lead-wall-street-lower,neutral,Energy ... Lower,fox,2014,0,1
33828,4256843,https://www.foxbusiness.com/markets/european-stocks-erase-gains-after-eu-cuts-growth-outlook,sadness,European ... Outlook,fox,2014,-1,1
32249,4227211,https://www.foxbusiness.com/markets/us-retail-sales-likely-increased-at-modest-pace-in-july-suggesting-consumers-remain-cautious,fear,US ... cautious,fox,2014,-1,1
34057,4259854,https://www.foxbusiness.com/markets/3d-systems-beats-despite-production-delays-shares-rise,neutral,3D ... Rise,fox,2014,0,1
30523,4173046,https://www.foxbusiness.com/markets/wall-street-pauses-amid-gloomy-data,sadness,Wall ... Data,fox,2014,-1,1
35209,4278073,https://www.foxbusiness.com/features/u-s-minimum-wage-hikes-to-impact-1400-plus-walmart-stores,neutral,U.S. ... Stores,fox,2014,0,1
34397,4265198,https://www.foxbusiness.com/markets/new-york-unemployment-rate-reaches-6-percent-lowest-since-october-2008,neutral,New ... 2008,fox,2014,0,1
33837,4256861,https://www.foxbusiness.com/markets/amgens-stock-drops-after-trial-misses-secondary-endpoint,sadness,Amgen's ... Endpoint,fox,2014,-1,1
33682,4255146,https://www.foxbusiness.com/markets/as-other-atlantic-city-casinos-close-revenue-increases-at-borgata-up-5-percent,neutral,As ... percent,fox,2014,0,1
34890,4274172,https://www.foxbusiness.com/markets/oil-news-oil-prices-drop-again-as-iea-global-demand-forecast-cut,sadness,Oil ... Cut,fox,2014,-1,1
31482,4214555,https://www.foxbusiness.com/markets/nj-transit-board-approves-2-billion-operating-budget-that-keeps-fares-flat,neutral,NJ ... flat,fox,2014,0,1
30849,4189354,https://www.foxbusiness.com/markets/energy-etfs-surge-on-higher-commodity-prices,neutral,Energy ... Prices,fox,2014,0,1
34293,4263859,https://www.foxbusiness.com/features/yahoo-to-replace-google-as-default-u-s-firefox-search-engine,neutral,Yahoo ... Engine,fox,2014,0,1
30182,4158291,https://www.foxbusiness.com/markets/investors-are-playing-defense-literally,neutral,Investors ... Literally,fox,2014,0,1
33918,4257757,https://www.foxbusiness.com/markets/symantec-earnings-top-estimates-revenue-slips,neutral,Symantec ... Slips,fox,2014,0,1
32903,4245259,https://www.foxbusiness.com/markets/analyst-sees-growth-potential-for-mylan-shares-jump,joy,Analyst ... Jump,fox,2014,1,1
32313,4228904,https://www.foxbusiness.com/features/seattles-second-pot-shop-opens-amid-slow-start-to-legal-sales,sadness,Seattle's ... Sales,fox,2014,-1,1
34578,4269307,https://www.foxbusiness.com/features/cyber-monday-sales-rise-but-fall-short-of-expectations-as-retailers-stretch-out-deals,sadness,Cyber ... deals,fox,2014,-1,1
32773,4242039,https://www.foxbusiness.com/markets/markets-jump-on-home-sales-and-chicago-fed-comments,neutral,Markets ... Comments,fox,2014,0,1
32828,4244081,https://www.foxnews.com/us/us-consumer-spending-climbed-healthy-0-5-percent-in-august-while-income-up-0-3-percent,neutral,US ... percent,fox,2014,0,1
30906,4190907,https://www.foxbusiness.com/features/aetna-quarterly-profit-beats-forecasts-as-new-members-surge,joy,Aetna ... Surge,fox,2014,1,1
30506,4172736,https://www.foxbusiness.com/markets/17-41-trillion-in-u-s-debt-like-stocks-at-record-levels,surprise,$17.41 ... Levels,fox,2014,0,1
31749,4219423,https://www.foxbusiness.com/markets/gilead-sciences-2nd-quarter-net-income-more-than-quadruples,surprise,Gilead ... quadruples,fox,2014,0,1
30640,4178875,https://www.foxbusiness.com/markets/bond-etfs-get-tapered-by-fed-minutes,neutral,Bond ... Minutes,fox,2014,0,1
31370,4211205,https://www.foxbusiness.com/markets/indian-gas-pipeline-explosion-kills-15-people-destroys-scores-of-houses,anger,Indian ... houses,fox,2014,-1,1
31322,4209627,https://www.foxbusiness.com/features/chipmaker-microns-3q-results-top-expectations,neutral,Chipmaker ... Expectations,fox,2014,0,1
31510,4215108,https://www.foxbusiness.com/markets/average-us-rate-on-30-year-mortgage-edges-up-to-4-15-percent-15-year-loan-up-to-3-24-percent,neutral,Average ... percent,fox,2014,0,1
30750,4185337,https://www.foxbusiness.com/politics/consumer-credit-rises-amid-student-auto-loan-demand,neutral,Consumer ... Demand,fox,2014,0,1
31769,4219922,https://www.foxbusiness.com/markets/farm-bank-donates-10-billion-for-rural-infrastructure-projects-hopes-to-spur-private-donors,joy,Farm ... donors,fox,2014,1,1
33080,4248512,https://www.foxbusiness.com/markets/boeing-scores-4-9-billion-order-from-garuda-indonesia,neutral,Boeing ... Indonesia,fox,2014,0,1
34414,4266222,https://www.foxbusiness.com/markets/us-stocks-rise-early-in-wake-of-strong-asian-markets-improved-business-confidence-in-germany,joy,US ... Germany,fox,2014,1,1
34063,4260283,https://www.foxbusiness.com/markets/drop-in-oil-prices-to-hit-mid-term-production-investment,neutral,Drop ... Investment,fox,2014,0,1
35048,4276018,https://www.foxbusiness.com/markets/3-reasons-general-motors-stock-could-rise,neutral,3 ... Rise,fox,2014,0,1
32510,4233419,https://www.foxbusiness.com/markets/asian-stocks-rise-on-wall-street-record-china-stimulus-hopes-after-manufacturing-growth-fades,neutral,Asian ... fades,fox,2014,0,1
33260,4250360,https://www.foxbusiness.com/markets/cliffs-natural-resources-expects-about-6-billion-impairment-charge-in-3rd-quarter,sadness,Cliffs ... quarter,fox,2014,-1,1
31599,4216939,https://www.foxbusiness.com/markets/fed-survey-us-economy-expanding-in-all-regions-of-country-helped-by-consumer-spending,surprise,Fed ... spending,fox,2014,0,1
35200,4277940,https://www.foxbusiness.com/markets/keurigs-stock-falls-after-recall-of-6-6-million-mini-brewers,surprise,Keurig's ... Brewers,fox,2014,0,1
33987,4258461,https://www.foxbusiness.com/markets/u-s-stocks-eke-out-gains-close-at-record-highs,sadness,U.S. ... Highs,fox,2014,-1,1
32156,4225087,https://www.foxbusiness.com/markets/kansas-consumer-spending-rises-faster-but-still-lower-than-most-of-its-neighbors,neutral,Kansas ... neighbors,fox,2014,0,1
31897,4221607,https://www.foxbusiness.com/markets/eu-competition-authority-approves-270-million-restructuring-aid-for-polish-airline-lot,neutral,EU ... LOT,fox,2014,0,1
30513,4172768,https://www.foxbusiness.com/markets/stock-futures-rally-on-hopes-of-easing-ukraine-tension,neutral,Stock ... Tension,fox,2014,0,1
32580,4235027,https://www.foxbusiness.com/markets/cooper-cos-misses-3q-net-income-and-revenue-expectations,sadness,Cooper ... expectations,fox,2014,-1,1
32356,4229524,https://www.foxbusiness.com/features/target-cuts-full-year-outlook-shares-slide,neutral,Target ... Slide,fox,2014,0,1
34873,4274042,https://www.foxbusiness.com/markets/apple-and-ibms-enterprise-partnership-bears-fruit,neutral,Apple ... Fruit,fox,2014,0,1
31690,4218787,https://www.foxbusiness.com/markets/hasbro-2nd-quarter-profit-drops-8-2-percent-misses-forecast,sadness,Hasbro ... forecast,fox,2014,-1,1
34585,4269436,https://www.foxbusiness.com/markets/positive-economic-data-drives-stocks-higher,neutral,Positive ... Higher,fox,2014,0,1
30689,4181933,https://www.foxbusiness.com/markets/feds-george-wants-end-to-zero-rates-doesnt-give-date,neutral,Fed's ... Date,fox,2014,0,1
31830,4220409,https://www.foxbusiness.com/markets/lower-printer-sales-jam-xeroxs-revenue,sadness,Lower ... Revenue,fox,2014,-1,1
31436,4213031,https://www.foxbusiness.com/markets/political-instability-and-oil-prices-complicate-outlook,neutral,Political ... outlook,fox,2014,0,1
30623,4178744,https://www.foxbusiness.com/markets/wall-street-posts-rebound-rally,neutral,Wall ... Rally,fox,2014,0,1
31017,4194167,https://www.foxbusiness.com/markets/futures-dip-after-trade-data-slightly-disappoint,sadness,Futures ... Disappoint,fox,2014,-1,1
30618,4178616,https://www.foxbusiness.com/features/general-mills-posts-mixed-3q-as-severe-weather-dents-sales,sadness,General ... Sales,fox,2014,-1,1
30266,4161201,https://www.foxbusiness.com/features/colgate-palmolive-profit-beats-estimates-due-to-cost-cuts,neutral,Colgate-Palmolive ... Cuts,fox,2014,0,1
33372,4251950,https://www.foxbusiness.com/markets/us-stocks-edge-higher-as-yahoo-rallies,neutral,US ... Rallies,fox,2014,0,1
32474,4232278,https://www.foxbusiness.com/markets/japans-nikkei-leads-asian-stock-declines-after-weak-economic-data,sadness,Japan's ... data,fox,2014,-1,1
31447,4213827,https://www.foxbusiness.com/markets/struggling-cupcake-shop-operator-crumbs-says-its-shuttering-all-its-stores,sadness,Struggling ... stores,fox,2014,-1,1
30351,4165012,https://www.foxbusiness.com/markets/iss-to-apple-holders-vote-against-icahn-proposal,neutral,ISS ... Proposal,fox,2014,0,1
34816,4273147,https://www.foxbusiness.com/markets/why-credit-card-companies-and-banks-love-apple-pay,neutral,Why ... Pay,fox,2014,0,1
30391,4167873,https://www.foxbusiness.com/markets/five-star-stock-watch-emerging-markets-etf,neutral,Five ... ETF,fox,2014,0,1
34405,4266081,https://www.foxbusiness.com/markets/ibm-ericsson-to-design-faster-speed-5g-antennas,neutral,"IBM, ... Antennas",fox,2014,0,1
31726,4219199,https://www.foxbusiness.com/markets/wall-street-claws-higher-after-earnings-data-deluge,neutral,Wall ... Deluge,fox,2014,0,1
34685,4270873,https://www.foxbusiness.com/politics/week-ahead-inflation-retail-sales-consumer-sentiment,neutral,Week ... Sentiment,fox,2014,0,1
33280,4250888,https://www.foxbusiness.com/markets/ny-comptroller-says-most-hr-block-voting-shareholders-back-political-spending-disclosure,neutral,NY ... disclosure,fox,2014,0,1
31805,4220001,https://www.foxbusiness.com/markets/wall-street-wobbles-as-traders-parse-2q-earnings,neutral,Wall ... Earnings,fox,2014,0,1
31887,4221571,https://www.foxbusiness.com/markets/gas-prices-continue-to-drop-in-oklahoma-tuesdays-average-lowest-since-february,sadness,Gas ... February,fox,2014,-1,1
33678,4255129,https://www.foxbusiness.com/markets/u-s-gdp-climbs-3-5-in-third-quarter,neutral,U.S. ... Quarter,fox,2014,0,1
32445,4231803,https://www.foxbusiness.com/markets/chicos-posts-2q-profit-results-miss-wall-street-expectations,sadness,Chico's ... expectations,fox,2014,-1,1
31464,4214074,https://www.foxbusiness.com/markets/top-10-nasdaq-traded-stocks-posting-largest-percentage-decreases,neutral,Top ... decreases,fox,2014,0,1
35150,4277396,https://www.foxbusiness.com/markets/will-calamp-earnings-build-on-last-quarters-success,neutral,Will ... Success?,fox,2014,0,1
30124,4155612,https://www.foxbusiness.com/markets/beam-shares-barrel-higher-and-other-stocks2watch,fear,Beam ... #Stocks2Watch,fox,2014,-1,1
32348,4229378,https://www.foxbusiness.com/features/lower-oil-price-adds-to-economic-pressure-on-russia,fear,Lower ... Russia,fox,2014,-1,1
30164,4157053,https://www.foxbusiness.com/markets/morgan-stanley-fourth-quarter-profits-fall,sadness,Morgan ... Fall,fox,2014,-1,1
33772,4256459,https://www.foxbusiness.com/markets/fords-stock-slips-after-october-vehicle-sales-results,sadness,Ford's ... Results,fox,2014,-1,1
32289,4228068,https://www.foxbusiness.com/markets/us-stocks-open-higher-and-are-headed-for-a-weekly-gain-monster-beverage-soars-on-coke-stake,neutral,US ... stake,fox,2014,0,1
34299,4263886,https://www.foxbusiness.com/markets/mallinckrodt-sails-past-profit-sales-estimates,sadness,Mallinckrodt ... Estimates,fox,2014,-1,1
31793,4219964,https://www.foxbusiness.com/markets/average-us-long-term-mortgage-rates-stable-to-slightly-higher-30-year-loan-stays-at-4-13-pct,neutral,Average ... pct.,fox,2014,0,1
31375,4211213,https://www.foxbusiness.com/features/student-loan-rates-set-to-rise,fear,Student ... rise,fox,2014,-1,1
33554,4253927,https://www.foxbusiness.com/markets/markets-mostly-flat-ahead-of-fed-meeting,fear,Markets ... Meeting,fox,2014,-1,1
32105,4224751,https://www.foxbusiness.com/markets/molson-coors-second-quarter-profit-rises-helped-by-millercoors-and-strength-in-europe,joy,Molson ... Europe,fox,2014,1,1
32633,4236459,https://www.foxbusiness.com/markets/home-depot-confirms-data-breach-affected-us-and-canada-stores-debit-card-pins-not-affected,sadness,Home ... affected,fox,2014,-1,1
34803,4272972,https://www.foxnews.com/us/us-stocks-open-lower-trailing-global-markets-down-chinas-market-sinks-on-lending-rules,sadness,US ... rules,fox,2014,-1,1
34679,4270605,https://www.foxbusiness.com/markets/express-shares-set-for-selloff-after-disappointing-outlook,sadness,Express ... Outlook,fox,2014,-1,1
34966,4275242,https://www.foxbusiness.com/markets/settlement-reached-in-500m-damages-trial-between-casino-builder-of-flawed-vegas-strip-hotel,anger,Settlement ... hotel,fox,2014,-1,1
33072,4248113,https://www.foxbusiness.com/markets/canadian-dollar-surges-against-rivals-on-employment-numbers,neutral,Canadian ... Numbers,fox,2014,0,1
31312,4208984,https://www.foxbusiness.com/markets/european-markets-cautious-amid-iraq-tensions,joy,European ... Tensions,fox,2014,1,1
32819,4243849,https://www.foxbusiness.com/markets/ford-shares-fall-as-company-lowers-europe-outlook-in-2015,neutral,Ford ... 2015,fox,2014,0,1
32769,4241819,https://www.foxbusiness.com/features/bed-bath-beyond-posts-higher-sales-shares-rise,neutral,Bed ... Rise,fox,2014,0,1
34272,4263565,https://www.foxbusiness.com/markets/survey-shows-german-investor-confidence-rising-as-growth-figures-suggest-economy-stabilizing,joy,Survey ... stabilizing,fox,2014,1,1
33514,4253179,https://www.foxbusiness.com/markets/stress-tests-ebola-cool-global-stocks-after-best-week-of-year,neutral,Stress ... Year,fox,2014,0,1
30414,4168762,https://www.foxbusiness.com/markets/stock-futures-point-to-moderately-lower-open,neutral,Stock ... Open,fox,2014,0,1
30702,4182608,https://www.foxbusiness.com/markets/global-markets-look-to-cap-1q-on-a-high-note,neutral,Global ... Note,fox,2014,0,1
34713,4271744,https://www.foxbusiness.com/markets/australia-stocks-rise-with-banks-up-and-qantas-soaring,neutral,Australia ... Soaring,fox,2014,0,1
34732,4272235,https://www.foxbusiness.com/markets/4-brazilian-stocks-i-would-buy-if-i-had-10000,neutral,"4 ... $10,000",fox,2014,0,1
35289,4279389,https://www.foxbusiness.com/markets/japan-to-cut-corporate-tax-to-fuel-growth,neutral,Japan ... Growth,fox,2014,0,1
31987,4222481,https://www.foxbusiness.com/markets/ge-spinoff-synchrony-financial-rises-slightly-after-initial-public-offering,neutral,GE ... offering,fox,2014,0,1
32275,4227700,https://www.foxbusiness.com/markets/aaa-survey-finds-retail-gasoline-prices-slip-3-cents-this-week-across-texas,neutral,AAA ... Texas,fox,2014,0,1
30829,4188952,https://www.foxbusiness.com/markets/as-ibm-sells-off-investors-ask-whats-next,neutral,As ... Next?,fox,2014,0,1
33755,4255531,https://www.foxbusiness.com/markets/casinos-industry-group-asking-delaware-lawmakers-to-revised-revenue-sharing,neutral,Casinos ... sharing,fox,2014,0,1
32065,4224014,https://www.foxbusiness.com/markets/hsbc-reports-5-4-percent-drop-in-profits-amid-geopolitical-tensions-and-growth-concerns,sadness,HSBC ... concerns,fox,2014,-1,1
32098,4224443,https://www.foxbusiness.com/markets/drugstore-chain-walgreens-revenue-from-established-stores-climbs-more-than-5-percent-in-july,surprise,Drugstore ... July,fox,2014,0,1
33593,4254329,https://www.foxbusiness.com/features/handbag-maker-coachs-quarterly-sales-drop-10,surprise,Handbag ... 10%,fox,2014,0,1
34252,4263451,https://www.foxbusiness.com/markets/hong-kong-stocks-head-toward-third-straight-loss,fear,Hong ... Loss,fox,2014,-1,1
33821,4256825,https://www.foxbusiness.com/markets/fireeye-beats-3q-earnings-expectations-misses-revenue-forecasts,sadness,FireEye ... forecasts,fox,2014,-1,1
31104,4197159,https://www.foxbusiness.com/markets/icahn-ups-stake-in-apple-berkshire-discloses-verizon-holdings,sadness,Icahn ... Holdings,fox,2014,-1,1
33335,4251703,https://www.foxbusiness.com/markets/banks-reportedly-told-to-tighten-cybersecurity,neutral,Banks ... Cybersecurity,fox,2014,0,1
32553,4234493,https://www.foxbusiness.com/features/virgin-hopes-transatlantic-flight-help-profit-quest,neutral,Virgin ... Quest,fox,2014,0,1
33902,4257688,https://www.foxbusiness.com/markets/tech-stocks-find-early-going-mixed,neutral,Tech ... Mixed,fox,2014,0,1
34449,4266842,https://www.foxbusiness.com/markets/lawmakers-considering-options-for-funding-transportation-projects-gas-tax-hike-among-ideas,neutral,Lawmakers ... ideas,fox,2014,0,1
31958,4222011,https://www.foxbusiness.com/markets/fed-continues-10b-taper-downplays-falling-unemployment-rate,neutral,Fed ... Rate,fox,2014,0,1
32263,4227529,https://www.foxbusiness.com/markets/unemployment-rate-drops-to-6-8-percent-in-illinois-in-july-fifth-straight-monthly-decline,sadness,Unemployment ... decline,fox,2014,-1,1
34212,4262899,https://www.foxbusiness.com/markets/weld-county-employers-having-trouble-filling-jobs-amid-oil-gas-boom,sadness,Weld ... boom,fox,2014,-1,1
31031,4194332,https://www.foxbusiness.com/features/mosaic-profit-tumbles-43-as-fertilizer-prices-drop,sadness,Mosaic ... Drop,fox,2014,-1,1
33971,4258336,https://www.foxbusiness.com/markets/asia-stocks-waver-ahead-of-us-jobs-report-that-will-put-fed-stimulus-decision-in-new-light,fear,Asia ... light,fox,2014,-1,1
33692,4255174,https://www.foxbusiness.com/markets/time-warner-cable-profit-slips-misses-estimates,sadness,Time ... Estimates,fox,2014,-1,1
32754,4241432,https://www.foxbusiness.com/markets/sp-500-falls-by-largest-margin-in-nearly-seven-weeks,surprise,S&P ... Weeks,fox,2014,0,1
34155,4261226,https://www.foxbusiness.com/markets/king-digitals-stock-jumps-on-heavy-volume-analyst-cites-soda-popularity,neutral,King ... Popularity,fox,2014,0,1
33831,4256848,https://www.foxbusiness.com/features/potbelly-beats-3q-profit-forecasts,joy,Potbelly ... Forecasts,fox,2014,1,1
32361,4229558,https://www.foxbusiness.com/markets/glencore-swings-to-8-percent-profit-gain-in-first-half-announces-1-billion-buyback,joy,Glencore ... buyback,fox,2014,1,1
30784,4187664,https://www.foxbusiness.com/markets/stock-investors-should-buckle-up-for-a-bumpy-ride,neutral,Stock ... ride,fox,2014,0,1
32947,4246494,https://www.foxbusiness.com/markets/german-factory-orders-drop-5-7-percent-on-the-month-in-august-canceling-out-previous-rise,sadness,German ... rise,fox,2014,-1,1
32870,4244896,https://www.foxbusiness.com/markets/australia-stocks-join-global-losses-but-some-miners-up,sadness,Australia ... Up,fox,2014,-1,1
33473,4252727,https://www.foxbusiness.com/markets/asian-stocks-lower-after-oil-fall-drags-down-wall-street-china-factories-fail-to-fire,sadness,Asian ... fire,fox,2014,-1,1
35207,4277995,https://www.foxbusiness.com/markets/overall-economy-expected-to-show-stronger-growth-in-july-september-quarter,joy,Overall ... quarter,fox,2014,1,1
34151,4261220,https://www.foxbusiness.com/markets/kimberly-clark-plans-to-buy-back-up-to-40m-shares-or-spend-5-billion-on-repurchases,neutral,Kimberly-Clark ... repurchases,fox,2014,0,1
31618,4217103,https://www.foxbusiness.com/markets/wall-street-gains-on-fresh-round-of-ma-talk,neutral,Wall ... Talk,fox,2014,0,1
30811,4188557,https://www.foxbusiness.com/features/capital-one-profit-beats-estimates-due-to-lower-provision,neutral,Capital ... Provision,fox,2014,0,1
31053,4195094,https://www.foxbusiness.com/markets/amazon-adds-15-cities-to-sunday-delivery,neutral,Amazon ... Delivery,fox,2014,0,1
31313,4208993,https://www.foxbusiness.com/features/darden-4q-earnings-fall-miss-street-view,sadness,Darden ... View,fox,2014,-1,1
34141,4261170,https://www.foxbusiness.com/markets/wells-fargo-to-sell-8-5-billion-federal-student-loan-portfolio-to-navient,neutral,Wells ... Navient,fox,2014,0,1
31470,4214337,https://www.foxbusiness.com/markets/us-stocks-fall-as-quarterly-earnings-results-loom-technology-stocks-slide,sadness,US ... slide,fox,2014,-1,1
31819,4220094,https://www.foxbusiness.com/markets/earnings-beats-drive-etfs-linkedin-boosts-social-media-etf,neutral,Earnings ... ETF,fox,2014,0,1
35228,4278314,https://www.foxbusiness.com/markets/u-s-stock-futures-point-higher,neutral,U.S. ... Higher,fox,2014,0,1
32796,4242759,https://www.foxbusiness.com/markets/spain-hopes-to-create-622000-jobs-by-end-of-2015-raises-economic-growth-predictions,joy,Spain ... predictions,fox,2014,1,1
33286,4251123,https://www.foxbusiness.com/markets/cyprus-eyes-legal-diplomatic-options-in-turkey-gas-row-after-halting-peace-talks,anger,Cyprus ... talks,fox,2014,-1,1
33234,4250091,https://www.foxbusiness.com/markets/sandisk-shares-slip-after-profit-tops-forecasts-but-sales-fall-shy,fear,SanDisk ... Shy,fox,2014,-1,1
34084,4260519,https://www.foxbusiness.com/markets/j-c-penney-3q-loss-narrows-but-sales-slow-ahead-of-holiday-shopping-season,sadness,J.C. ... season,fox,2014,-1,1
34517,4267860,https://www.foxbusiness.com/markets/halliburton-macys-fedex-norwegian-cruise-line-and-delta-air-lines-are-big-market-movers,neutral,"Halliburton, ... movers",fox,2014,0,1
31421,4212658,https://www.foxbusiness.com/markets/wall-street-edges-higher-as-traders-brace-for-jobs-report,neutral,Wall ... Report,fox,2014,0,1
32912,4245510,https://www.foxbusiness.com/markets/usda-to-resurvey-1400-small-grains-farmers-in-8-states-production-estimates-could-be-changed,neutral,USDA ... changed,fox,2014,0,1
33143,4249420,https://www.foxbusiness.com/markets/dollar-falls-to-five-week-low-against-yen-after-disappointing-u-s-data,sadness,Dollar ... Data,fox,2014,-1,1
32444,4231737,https://www.foxbusiness.com/markets/gold-edges-higher-as-equities-pause,neutral,Gold ... Pause,fox,2014,0,1
33251,4250279,https://www.foxnews.com/us/us-stocks-open-lower-but-sell-off-continues-in-europe-growth-worries-dog-markets,fear,US ... markets,fox,2014,-1,1
35148,4277371,https://www.foxbusiness.com/markets/steelcases-stock-drops-after-disappointing-sales-offsets-profit-beat,sadness,Steelcase's ... Beat,fox,2014,-1,1
31478,4214528,https://www.foxbusiness.com/features/u-s-airlines-signal-solid-demand-ahead-of-earnings,neutral,U.S. ... Earnings,fox,2014,0,1
35313,4279734,https://www.foxbusiness.com/markets/paper-maker-verso-to-sell-2-paper-mills-in-order-to-buy-newpage,neutral,Paper ... NewPage,fox,2014,0,1
32744,4240576,https://www.foxbusiness.com/markets/alibaba-soars-but-markets-mostly-down,sadness,Alibaba ... Down,fox,2014,-1,1
31811,4220035,https://www.foxbusiness.com/markets/altavista-research-debuts-fixed-income-etf-analysis,neutral,AltaVista ... Analysis,fox,2014,0,1
31809,4220016,https://www.foxbusiness.com/markets/flush-with-more-revenue-american-airlines-posts-profit-declares-first-dividend-since-1980,neutral,Flush ... 1980,fox,2014,0,1
32666,4237093,https://www.foxbusiness.com/markets/global-stocks-lower-amid-worries-about-possible-us-rate-hike-weak-chinese-growth-and-scotland,fear,Global ... Scotland,fox,2014,-1,1
31662,4217920,https://www.foxbusiness.com/markets/swedens-ericsson-q2-profit-surges-sales-marginally-down,joy,Sweden's ... down,fox,2014,1,1
31417,4212644,https://www.foxbusiness.com/markets/us-factory-orders-slide-0-5-percent-in-may-ending-3-months-of-gains,sadness,US ... gains,fox,2014,-1,1
33065,4248001,https://www.foxbusiness.com/markets/iphone-glass-maker-gt-to-cut-jobs-wind-down-sapphire-plant,neutral,iPhone ... Plant,fox,2014,0,1
34127,4261134,https://www.foxbusiness.com/markets/stocks-edge-higher-following-more-positive-earnings-surprises-dow-at-record-wal-mart-gains,joy,Stocks ... gains,fox,2014,1,1
31330,4210145,https://www.foxbusiness.com/markets/global-demand-is-lifting-healthcare-demand,neutral,Global ... demand,fox,2014,0,1
30207,4159065,https://www.foxbusiness.com/features/microsoft-scores-earnings-beat-as-consumer-sales-jump,neutral,Microsoft ... Jump,fox,2014,0,1
31089,4196553,https://www.foxbusiness.com/features/airbus-sparks-relief-rally-as-first-quarter-profit-beats-forecasts,joy,Airbus ... Forecasts,fox,2014,1,1
31023,4194225,https://www.foxbusiness.com/markets/european-shares-tick-higher-dollar-falls,neutral,European ... Falls,fox,2014,0,1
33004,4247058,https://www.foxbusiness.com/markets/southwest-airlines-and-airtran-airways-report-higher-traffic-increase-in-key-revenue-number,joy,Southwest ... number,fox,2014,1,1
31579,4216789,https://www.foxbusiness.com/features/google-appoints-retired-ford-ceo-alan-mulally-to-its-board-audit-committee,neutral,Google ... committee,fox,2014,0,1
34828,4273274,https://www.foxbusiness.com/markets/oil-and-gold-warning-signs,fear,Oil ... Signs,fox,2014,-1,1
32607,4235351,https://www.foxbusiness.com/markets/dispute-clouds-proposal-to-award-california-nearly-1-billion-from-record-utility-fine,disgust,Dispute ... fine,fox,2014,-1,1
32820,4243850,https://www.foxbusiness.com/markets/claman-on-call-hong-kong-protests-push-markets-lower,neutral,Claman ... Lower,fox,2014,0,1
33003,4247052,https://www.foxbusiness.com/markets/retailer-jc-penney-warns-of-softer-sales-in-september-shares-fall,fear,Retailer ... fall,fox,2014,-1,1
30174,4158123,https://www.foxbusiness.com/features/oil-dips-below-106-per-barrel,neutral,Oil ... Barrel,fox,2014,0,1
30071,4152152,https://www.foxbusiness.com/markets/stocks-waver-as-auto-sales-sputter,sadness,Stocks ... Sputter,fox,2014,-1,1
34762,4272610,https://www.foxbusiness.com/markets/verizons-stock-falls-as-competition-for-customers-heats-up,sadness,Verizon's ... up,fox,2014,-1,1
31394,4212002,https://www.foxbusiness.com/markets/kansas-wheat-harvest-hits-40-percent-mark-as-widespread-rainfall-limits-cutting-brings-hail,neutral,Kansas ... hail,fox,2014,0,1
31834,4220432,https://www.foxbusiness.com/markets/abbvie-2nd-quarter-profit-increases-2-8-percent,surprise,AbbVie ... percent,fox,2014,0,1
30111,4154364,https://www.foxbusiness.com/markets/consumer-stocks-hit-record-highs,neutral,Consumer ... Highs,fox,2014,0,1
31584,4216821,https://www.foxbusiness.com/markets/goldman-sachss-quarterly-profit-rises-5-percent-helped-by-record-investment-banking-results,joy,Goldman ... results,fox,2014,1,1
33252,4250317,https://www.foxbusiness.com/markets/federal-gulf-waters-oil-lease-sale-set-for-march-in-new-orleans,neutral,Federal ... Orleans,fox,2014,0,1
31653,4217638,https://www.foxbusiness.com/markets/dubai-financial-market-suspends-trading-of-arabtec-shares-amid-reports-of-deal,sadness,Dubai ... deal,fox,2014,-1,1
33946,4258193,https://www.foxbusiness.com/markets/treasurer-okla-october-revenue-up-but-crude-oil-prices-reflect-lower-world-prices,sadness,Treasurer: ... prices,fox,2014,-1,1
34005,4258734,https://www.foxbusiness.com/markets/abercrombie-fitchs-stock-sinks-after-disappointing-sales-profit-outlook,sadness,Abercrombie ... Outlook,fox,2014,-1,1
32412,4231119,https://www.foxbusiness.com/features/as-cash-sales-dip-vegas-housing-market-strengthens,neutral,As ... Strengthens,fox,2014,0,1
32991,4246970,https://www.foxbusiness.com/markets/agco-shares-tumble-after-lowered-profit-outlook,sadness,Agco ... Outlook,fox,2014,-1,1
32792,4242514,https://www.foxbusiness.com/markets/orders-for-us-durable-goods-tumble-18-2-percent-in-august-but-key-investment-category-up,neutral,Orders ... up,fox,2014,0,1
31611,4217080,https://www.foxbusiness.com/markets/select-comfort-2q-profit-drops-15-percent-to-8-5-million-tops-forecast,neutral,Select ... forecast,fox,2014,0,1
33341,4251713,https://www.foxbusiness.com/markets/ford-drops-pimco-total-return-fund-as-401k-plan-option,neutral,Ford ... Option,fox,2014,0,1
