,Unnamed: 0,Unnamed: 0.1,url,emotion,headline,source,yr,sentiment,rel,time
15805,13511,3909522,https://www.foxbusiness.com/markets/global-stocks-rebound-amid-waning-trade-war-fears,neutral,Global ... fears,fox,2018,0,1,"[{'title': 'Updated on March 27, 2018 4:23am EDT\n        '}]"
15806,15457,3940028,https://www.foxbusiness.com/markets/tariff-threats-vexing-investors-but-dont-worry-just-yet-mohamed-el-erian,fear,Tariff ... El-Erian,fox,2018,-1,1,"[{'title': 'Published July 12, 2018 5:32pm EDT\n        '}]"
15807,13060,3903040,https://www.foxbusiness.com/markets/trump-sells-tax-cut-package-to-hispanic-business-owners,neutral,Trump ... owners,fox,2018,0,1,"[{'title': 'Updated on March 7, 2018 12:43pm EST\n        '}]"
15808,17290,3959395,https://www.foxbusiness.com/markets/why-square-inc-stock-jumped-tuesday,surprise,Why ... Tuesday,fox,2018,0,1,"[{'title': 'Updated on September 25, 2018 8:48pm EDT\n        '}]"
15809,11817,3890957,https://www.foxbusiness.com/features/u-s-spending-rises-in-december-saving-rate-lowest-since-2005-2nd-update,sadness,U.S. ... Update,fox,2018,-1,1,"[{'title': 'Updated on January 29, 2018 8:06pm EST\n        '}]"
15810,11662,3889518,https://www.foxbusiness.com/features/europe-markets-european-stocks-fall-to-1-week-low-as-all-eyes-on-ecb,sadness,EUROPE ... ECB,fox,2018,-1,1,"[{'title': 'Published January 25, 2018 4:21am EST\n        '}]"
15811,17120,3957412,https://www.foxbusiness.com/markets/3-top-blockchain-stocks-to-watch-in-september,neutral,3 ... September,fox,2018,0,1,"[{'title': 'Updated on September 18, 2018 8:48am EDT\n        '}]"
15812,12375,3895094,https://www.foxbusiness.com/markets/hasbro-posts-strong-earnings-growth-stock-pops-9,neutral,Hasbro ... 9%,fox,2018,0,1,"[{'title': 'Published February 8, 2018 7:49am EST\n        '}]"
15813,15153,3936102,https://www.foxbusiness.com/markets/oil-dips-but-markets-remain-tight-due-to-disruptions,neutral,Oil ... disruptions,fox,2018,0,1,"[{'title': 'Published June 27, 2018 11:52pm EDT\n        '}]"
15814,16889,3954431,https://www.foxbusiness.com/markets/amazon-next-stop-2-trillion,surprise,Amazon: ... Trillion?,fox,2018,0,1,"[{'title': 'Updated on September 6, 2018 7:48pm EDT\n        '}]"
15815,14324,3919918,https://www.foxbusiness.com/markets/sen-blumenthal-troubled-by-proposed-sprint-t-mobile-merger,sadness,Sen. ... merger,fox,2018,-1,1,"[{'title': 'Updated on April 29, 2018 10:02pm EDT\n        '}]"
15816,17825,3964586,https://www.foxbusiness.com/features/hackers-breach-healthcare-gov-system-get-data-on-75000,neutral,"Hackers ... 75,000",fox,2018,0,1,"[{'title': 'Updated on October 19, 2018 9:22pm EDT\n        '}]"
15817,18742,3978261,https://www.foxbusiness.com/markets/visa-sets-its-sights-on-33-trillion-worth-of-checking,neutral,Visa ... Checking,fox,2018,0,1,"[{'title': 'Updated on December 15, 2018 9:48pm EST\n        '}]"
15818,13752,3913314,https://www.foxbusiness.com/markets/a-thriving-domestic-multi-factor-etf,surprise,A ... ETF,fox,2018,0,1,"[{'title': 'Updated on April 9, 2018 12:59pm EDT\n        '}]"
15819,15125,3934977,https://www.foxbusiness.com/markets/kroger-same-store-sales-rise-1-4-pct,joy,Kroger ... soar,fox,2018,1,1,"[{'title': 'Published June 21, 2018 7:46am EDT\n        '}]"
15820,12410,3895611,https://www.foxbusiness.com/markets/banks-limited-by-slow-loan-growth-dick-bove,neutral,Banks ... Bove,fox,2018,0,1,"[{'title': 'Published February 9, 2018 5:47pm EST\n        '}]"
15821,16393,3949301,https://www.foxbusiness.com/markets/stocks-take-a-breather-following-thursdays-rally,neutral,Stocks ... Dow,fox,2018,0,1,"[{'title': 'Published August 17, 2018 7:08am EDT\n        '}]"
15822,16336,3948628,https://www.foxbusiness.com/markets/exchange-traded-concepts-perth-mint-launch-physical-gold-etf,neutral,Exchange ... ETF,fox,2018,0,1,"[{'title': 'Updated on August 15, 2018 1:59pm EDT\n        '}]"
15823,17359,3959927,https://www.foxbusiness.com/markets/better-buy-roper-technologies-inc-vs-eaton-corporation-plc,neutral,Better ... plc,fox,2018,0,1,"[{'title': 'Updated on September 28, 2018 8:48pm EDT\n        '}]"
15824,12574,3897299,https://www.foxbusiness.com/markets/nvidia-continues-its-scorching-growth,neutral,NVIDIA ... Growth,fox,2018,0,1,"[{'title': 'Published February 15, 2018 10:48am EST\n        '}]"
15825,16421,3949604,https://www.foxbusiness.com/markets/stock-market-investors-weather-turkey-storm-but-should-watch-the-dollar,neutral,Stock-market ... dollar,fox,2018,0,1,"[{'title': 'Published August 18, 2018 10:16am EDT\n        '}]"
15826,17052,3956562,https://www.foxbusiness.com/markets/better-buy-brookfield-renewable-partners-l-p-vs-enterprise-products-partners-l-p,neutral,Better ... L.P.,fox,2018,0,1,"[{'title': 'Updated on September 14, 2018 8:48am EDT\n        '}]"
15827,11470,3887851,https://www.foxbusiness.com/markets/wall-street-week-ahead-where-netflix-goes-big-tech-may-follow,neutral,Wall ... follow,fox,2018,0,1,"[{'title': 'Updated on January 21, 2018 4:56pm EST\n        '}]"
15828,13948,3915823,https://www.foxbusiness.com/markets/unitedhealth-profit-beats-on-strong-growth-across-businesses,joy,UnitedHealth ... businesses,fox,2018,1,1,"[{'title': 'Published April 17, 2018 7:41am EDT\n        '}]"
15829,11727,3890089,https://www.foxbusiness.com/markets/3-dividend-stocks-that-pay-you-better-than-procter-gamble-does,neutral,3 ... Does,fox,2018,0,1,"[{'title': 'Updated on January 26, 2018 3:48pm EST\n        '}]"
15830,17669,3962881,https://www.foxbusiness.com/markets/indian-defense-minister-in-paris-amid-jet-deal-controversy,anger,Indian ... controversy,fox,2018,-1,1,"[{'title': 'Updated on October 11, 2018 10:26am EDT\n        '}]"
15831,12899,3901099,https://www.foxbusiness.com/markets/redfin-revenue-soars-43,neutral,Redfin ... 43%,fox,2018,0,1,"[{'title': 'Updated on February 28, 2018 7:48am EST\n        '}]"
15832,15251,3937315,https://www.foxbusiness.com/markets/june-jobs-report-highlights-holiday-week,neutral,June ... week,fox,2018,0,1,"[{'title': 'Published July 2, 2018 1:26am EDT\n        '}]"
15833,15164,3936394,https://www.foxbusiness.com/markets/kb-home-reports-strong-homes-sales-at-higher-prices,joy,KB ... prices,fox,2018,1,1,"[{'title': 'Published June 28, 2018 7:14pm EDT\n        '}]"
15834,15306,3938050,https://www.foxbusiness.com/markets/unsealed-lawsuit-opioid-firm-placed-profits-over-people,anger,Unsealed ... people,fox,2018,-1,1,"[{'title': 'Updated on July 5, 2018 8:03pm EDT\n        '}]"
15835,18360,3972244,https://www.foxbusiness.com/markets/copart-inc-cprt-q1-2019-earnings-conference-call-transcript,neutral,"Copart, ... Transcript",fox,2018,0,1,"[{'title': 'Updated on November 21, 2018 4:48pm EST\n        '}]"
15836,16545,3950859,https://www.foxbusiness.com/markets/zoes-kitchen-and-yum-china-attract-buyers-in-2-very-different-markets,neutral,Zoe's ... Markets,fox,2018,0,1,"[{'title': 'Updated on August 23, 2018 1:48pm EDT\n        '}]"
15837,17491,3961010,https://www.foxbusiness.com/markets/italian-government-pleases-markets-with-softer-deficits,neutral,Italian ... deficits,fox,2018,0,1,"[{'title': 'Updated on October 3, 2018 8:03am EDT\n        '}]"
15838,18600,3975897,https://www.foxbusiness.com/markets/lebanese-businessman-pleads-guilty-to-violating-us-sanctions,sadness,Lebanese ... sanctions,fox,2018,-1,1,"[{'title': 'Updated on December 6, 2018 7:02pm EST\n        '}]"
15839,18768,3978536,https://www.foxbusiness.com/markets/california-commission-wont-pursue-tax-on-text-messaging,neutral,California ... messaging,fox,2018,0,1,"[{'title': 'Published December 17, 2018 7:30am EST\n        '}]"
15840,10787,3880626,https://www.foxbusiness.com/markets/macys-penney-see-holiday-sales-growth,joy,"Macy's, ... growth",fox,2018,1,1,"[{'title': 'Updated on January 4, 2018 4:42pm EST\n        '}]"
15841,11985,3892022,https://www.foxbusiness.com/markets/enterprise-products-partners-record-results-were-just-business-as-usual,neutral,Enterprise ... Usual,fox,2018,0,1,"[{'title': 'Updated on January 31, 2018 11:48am EST\n        '}]"
15842,11928,3891780,https://www.foxbusiness.com/markets/german-government-raises-2018-growth-forecast-to-2-4-percent,neutral,German ... percent,fox,2018,0,1,"[{'title': 'Published January 31, 2018 6:22am EST\n        '}]"
15843,13574,3910336,https://www.foxbusiness.com/markets/world-stock-markets-higher-as-geopolitical-tension-eases,fear,World ... eases,fox,2018,-1,1,"[{'title': 'Updated on March 29, 2018 3:03am EDT\n        '}]"
15844,16332,3948500,https://www.foxbusiness.com/markets/array-biopharma-inc-arry-q4-2018-earnings-conference-call-transcript,neutral,Array ... Transcript,fox,2018,0,1,"[{'title': 'Updated on August 14, 2018 1:48pm EDT\n        '}]"
15845,16508,3950527,https://www.foxbusiness.com/markets/jack-henry-associates-inc-jkhy-q4-2018-earnings-conference-call-transcript,neutral,Jack ... Transcript,fox,2018,0,1,"[{'title': 'Updated on August 23, 2018 1:48am EDT\n        '}]"
15846,15840,3944244,https://www.foxbusiness.com/markets/treasury-yields-rise-ahead-of-central-bank-meetings,neutral,Treasury ... Meetings,fox,2018,0,1,"[{'title': 'Updated on July 30, 2018 3:59pm EDT\n        '}]"
15847,13075,3903126,https://www.foxbusiness.com/markets/why-mongodb-stock-jumped-today,surprise,Why ... Today,fox,2018,0,1,"[{'title': 'Updated on March 7, 2018 4:48pm EST\n        '}]"
15848,10843,3881294,https://www.foxbusiness.com/markets/apple-researchers-eye-patches-to-solve-intel-chip-flaws,neutral,"Apple, ... flaws",fox,2018,0,1,"[{'title': 'Updated on January 5, 2018 7:43am EST\n        '}]"
15849,18118,3967832,https://www.foxbusiness.com/markets/high-yield-bonds-a-short-term-and-long-term-perspective,neutral,High-Yield ... Perspective,fox,2018,0,1,"[{'title': 'Updated on November 1, 2018 12:59pm EDT\n        '}]"
15850,14416,3920795,https://www.foxbusiness.com/markets/what-to-watch-when-eog-resources-inc-reports-q1-results,neutral,What ... Results,fox,2018,0,1,"[{'title': 'Updated on May 2, 2018 6:48pm EDT\n        '}]"
15851,16143,3946855,https://www.foxbusiness.com/markets/saudi-aramco-in-1-7-billion-deal-buy-out-rubber-making-firm,joy,Saudi ... firm,fox,2018,1,1,"[{'title': 'Updated on August 8, 2018 10:03am EDT\n        '}]"
15852,14288,3919477,https://www.foxbusiness.com/markets/1q-growth-slows-but-acceleration-expected-in-2q,neutral,1Q ... 2Q,fox,2018,0,1,"[{'title': 'Published April 27, 2018 9:29am EDT\n        '}]"
15853,14656,3923741,https://www.foxbusiness.com/markets/us-consumer-prices-rebound-modestly-in-april,neutral,US ... April,fox,2018,0,1,"[{'title': 'Published May 10, 2018 8:46am EDT\n        '}]"
15854,15775,3943602,https://www.foxbusiness.com/markets/brick-and-mortar-retail-sector-etf-shows-surprising-strength,surprise,"Brick-and-Mortar, ... Strength",fox,2018,0,1,"[{'title': 'Updated on July 27, 2018 3:59pm EDT\n        '}]"
15855,17613,3962336,https://www.foxbusiness.com/markets/why-sears-holdings-corp-stock-took-a-hit-tuesday,surprise,Why ... Tuesday,fox,2018,0,1,"[{'title': 'Updated on October 9, 2018 4:48pm EDT\n        '}]"
15856,14766,3925371,https://www.foxbusiness.com/markets/why-switch-inc-stock-plunged-today,surprise,Why ... Today,fox,2018,0,1,"[{'title': 'Updated on May 16, 2018 12:48am EDT\n        '}]"
15857,15185,3936609,https://www.foxbusiness.com/markets/ecb-official-wanted-russia-trip-cash-as-bribe-prosecutor,anger,ECB ... -prosecutor,fox,2018,-1,1,"[{'title': 'Updated on June 29, 2018 8:03am EDT\n        '}]"
15858,13196,3904939,https://www.foxbusiness.com/markets/growth-in-ai-driven-cloud-computing-can-supercharge-this-tech-stock,neutral,Growth ... Stock,fox,2018,0,1,"[{'title': 'Updated on March 13, 2018 7:49pm EDT\n        '}]"
15859,14050,3916829,https://www.foxbusiness.com/markets/surging-gas-prices-unlikely-to-dent-suv-boom,fear,Surging ... boom,fox,2018,-1,1,"[{'title': 'Published April 19, 2018 1:56am EDT\n        '}]"
15860,15063,3931672,https://www.foxbusiness.com/markets/imf-agrees-to-50-billion-deal-to-help-argentinas-economy,neutral,IMF ... economy,fox,2018,0,1,"[{'title': 'Updated on June 7, 2018 8:43pm EDT\n        '}]"
15861,17404,3960286,https://www.foxbusiness.com/markets/better-buy-abbvie-inc-vs-eli-lilly-and-company,neutral,Better ... Company,fox,2018,0,1,"[{'title': 'Updated on September 30, 2018 8:48am EDT\n        '}]"
15862,17426,3960386,https://www.foxbusiness.com/markets/despite-strong-economy-small-business-owners-stay-cautious,fear,Despite ... cautious,fox,2018,-1,1,"[{'title': 'Updated on October 1, 2018 11:42am EDT\n        '}]"
15863,12036,3892408,https://www.foxbusiness.com/markets/nokia-q4-boosted-by-license-fee-2018-outlook-bleak,sadness,Nokia ... bleak,fox,2018,-1,1,"[{'title': 'Updated on February 1, 2018 4:22am EST\n        '}]"
15864,16149,3946871,https://www.foxbusiness.com/markets/corporate-bond-etfs-moving-more-vanilla,neutral,Corporate ... Vanilla,fox,2018,0,1,"[{'title': 'Updated on August 8, 2018 11:59am EDT\n        '}]"
15865,17906,3965249,https://www.foxbusiness.com/markets/strategy-analytics-amazon-dominates-smart-speaker-installed-base,neutral,Strategy ... Base,fox,2018,0,1,"[{'title': 'Updated on October 22, 2018 6:48pm EDT\n        '}]"
15866,13600,3911044,https://www.foxbusiness.com/markets/3-top-dow-dividend-stocks-you-can-buy-right-now,neutral,3 ... Now,fox,2018,0,1,"[{'title': 'Updated on April 1, 2018 6:48am EDT\n        '}]"
15867,17989,3966134,https://www.foxbusiness.com/markets/topshops-philip-green-named-as-harassment-claim-businessman,fear,Topshop's ... businessman,fox,2018,-1,1,"[{'title': 'Updated on October 25, 2018 2:42pm EDT\n        '}]"
15868,17193,3958195,https://www.foxbusiness.com/markets/stocks-up-despite-trade-dispute-oil-drops-on-trump-threat,fear,Stocks ... threat,fox,2018,-1,1,"[{'title': 'Updated on September 20, 2018 7:22am EDT\n        '}]"
15869,14163,3918189,https://www.foxbusiness.com/markets/why-lockheed-martin-stock-just-dropped-5,surprise,Why ... 5%,fox,2018,0,1,"[{'title': 'Updated on April 24, 2018 11:48pm EDT\n        '}]"
15870,15503,3940987,https://www.foxbusiness.com/markets/united-beats-earnings-expectations,neutral,United ... expectations,fox,2018,0,1,"[{'title': 'Published July 17, 2018 4:39pm EDT\n        '}]"
15871,16534,3950808,https://www.foxbusiness.com/features/microsoft-confirms-employee-firings-amid-hungary-bribe-probe,neutral,Microsoft ... probe,fox,2018,0,1,"[{'title': 'Updated on August 23, 2018 8:02pm EDT\n        '}]"
15872,16102,3946449,https://www.foxbusiness.com/markets/office-depots-expanded-services-new-items-drive-2q-results,surprise,Office ... results,fox,2018,0,1,"[{'title': 'Updated on August 7, 2018 1:03pm EDT\n        '}]"
15873,11270,3885812,https://www.foxbusiness.com/features/market-snapshot-stocks-rise-but-bank-weakness-keeps-dow-from-retaking-26000,neutral,"MARKET ... 26,000",fox,2018,0,1,"[{'title': 'Published January 17, 2018 11:14am EST\n        '}]"
15874,17815,3964515,https://www.foxbusiness.com/markets/latest-market-volatility-affects-stocks,neutral,Latest ... Stocks,fox,2018,0,1,"[{'title': 'Updated on October 19, 2018 1:59pm EDT\n        '}]"
15875,17561,3961977,https://www.foxbusiness.com/markets/markets-right-now-us-stocks-struggle-to-a-mixed-finish,sadness,Markets ... finish,fox,2018,-1,1,"[{'title': 'Updated on October 8, 2018 12:03pm EDT\n        '}]"
15876,12230,3893943,https://www.foxbusiness.com/markets/why-shares-of-vishay-intertechnology-tumbled-today,fear,Why ... Today,fox,2018,-1,1,"[{'title': 'Published February 6, 2018 1:48pm EST\n        '}]"
15877,15932,3944937,https://www.foxbusiness.com/markets/indias-central-bank-raises-key-lending-rate-to-6-5-percent,neutral,India's ... percent,fox,2018,0,1,"[{'title': 'Updated on August 1, 2018 6:23am EDT\n        '}]"
15878,17105,3957160,https://www.foxbusiness.com/markets/why-shares-of-bed-bath-beyond-jumped-today,surprise,Why ... Today,fox,2018,0,1,"[{'title': 'Updated on September 17, 2018 1:48pm EDT\n        '}]"
15879,15511,3941061,https://www.foxbusiness.com/markets/5-things-delta-air-lines-inc-wants-you-to-know,neutral,5 ... Know,fox,2018,0,1,"[{'title': 'Updated on July 17, 2018 6:48am EDT\n        '}]"
15880,17948,3965720,https://www.foxbusiness.com/markets/world-markets-mixed-as-investors-monitor-earnings,neutral,World ... earnings,fox,2018,0,1,"[{'title': 'Updated on October 24, 2018 7:24am EDT\n        '}]"
15881,18513,3974745,https://www.foxbusiness.com/markets/5-top-stocks-to-buy-in-december,neutral,5 ... December,fox,2018,0,1,"[{'title': 'Updated on December 3, 2018 6:48am EST\n        '}]"
15882,16705,3952699,https://www.foxbusiness.com/markets/hess-corp-s-giant-oil-find-just-keeps-growing,neutral,Hess ... Growing,fox,2018,0,1,"[{'title': 'Updated on August 30, 2018 6:48pm EDT\n        '}]"
15883,11193,3885056,https://www.foxbusiness.com/markets/apple-earnings-looking-for-more-growth,neutral,Apple ... Growth,fox,2018,0,1,"[{'title': 'Updated on January 15, 2018 8:48pm EST\n        '}]"
15884,18306,3971301,https://www.foxbusiness.com/markets/hong-kong-economy-cools-as-trade-tension-mounts,neutral,Hong ... mounts,fox,2018,0,1,"[{'title': 'Updated on November 16, 2018 5:42am EST\n        '}]"
15885,15304,3938042,https://www.foxbusiness.com/markets/can-twitter-inc-s-growth-accelerate-again,neutral,Can ... Again?,fox,2018,0,1,"[{'title': 'Updated on July 5, 2018 5:49pm EDT\n        '}]"
15886,12169,3893351,https://www.foxbusiness.com/markets/understanding-apples-new-net-cash-neutral-goal,neutral,Understanding ... Goal,fox,2018,0,1,"[{'title': 'Published February 3, 2018 3:48am EST\n        '}]"
15887,17339,3959742,https://www.foxbusiness.com/markets/oil-prices-rise-1-percent-ahead-ofr-us-sanction-against-iran,fear,Oil ... Iran,fox,2018,-1,1,"[{'title': 'Published September 27, 2018 5:32am EDT\n        '}]"
15888,15272,3937529,https://www.foxbusiness.com/markets/oppenheimer-upgrades-roku-stock-again,neutral,Oppenheimer ... Again,fox,2018,0,1,"[{'title': 'Updated on July 3, 2018 12:48pm EDT\n        '}]"
15889,16965,3955328,https://www.foxbusiness.com/markets/italy-etf-pops-as-government-allays-budget-fears,fear,Italy ... Fears,fox,2018,-1,1,"[{'title': 'Updated on September 10, 2018 2:59pm EDT\n        '}]"
15890,13276,3906173,https://www.foxbusiness.com/markets/why-kratos-defense-security-solutions-inc-could-be-a-gold-mine-for-growth-investors,neutral,Why ... Investors,fox,2018,0,1,"[{'title': 'Updated on March 16, 2018 11:48pm EDT\n        '}]"
15891,18203,3969453,https://www.foxbusiness.com/markets/stock-futures-little-changed-ahead-of-fed-decision,sadness,Stocks ... unchanged,fox,2018,-1,1,"[{'title': 'Published November 8, 2018 4:16am EST\n        '}]"
15892,16518,3950591,https://www.foxbusiness.com/markets/lowes-2q-earnings-top-expectations,neutral,Lowe's ... expectations,fox,2018,0,1,"[{'title': 'Published August 22, 2018 6:04am EDT\n        '}]"
15893,15780,3943655,https://www.foxbusiness.com/markets/reducing-china-exposure-in-emerging-markets-etfs,neutral,Reducing ... ETFs,fox,2018,0,1,"[{'title': 'Updated on July 27, 2018 11:59am EDT\n        '}]"
15894,12374,3895083,https://www.foxbusiness.com/markets/kenneth-cole-steps-down-as-amfar-chairman-amid-controversy,sadness,Kenneth ... controversy,fox,2018,-1,1,"[{'title': 'Published February 8, 2018 2:46pm EST\n        '}]"
15895,17169,3957887,https://www.foxbusiness.com/markets/asian-shares-track-optimism-on-wall-street-over-tariffs,joy,Asian ... tariffs,fox,2018,1,1,"[{'title': 'Updated on September 19, 2018 5:03pm EDT\n        '}]"
15896,14797,3926076,https://www.foxbusiness.com/markets/oil-markets-firm-as-brent-edges-ever-closer-to-80-per-barrel,neutral,Oil ... supplies,fox,2018,0,1,"[{'title': 'Published May 17, 2018 1:12am EDT\n        '}]"
15897,14931,3928677,https://www.foxbusiness.com/markets/3-marijuana-stocks-that-could-be-gobbled-up-next,neutral,3 ... Next,fox,2018,0,1,"[{'title': 'Updated on May 27, 2018 3:48pm EDT\n        '}]"
15898,10886,3881793,https://www.foxbusiness.com/features/former-google-engineer-fired-over-diversity-memo-files-suit-3rd-update,sadness,Former ... Update,fox,2018,-1,1,"[{'title': 'Published January 8, 2018 7:16pm EST\n        '}]"
15899,12581,3897353,https://www.foxbusiness.com/markets/tucows-inc-navigates-tricky-q4-waters,neutral,"Tucows, ... Waters",fox,2018,0,1,"[{'title': 'Published February 15, 2018 4:48am EST\n        '}]"
15900,16327,3948482,https://www.foxbusiness.com/markets/shares-of-tapestry-inc-jump-13-after-strong-q4,joy,Shares ... Q4,fox,2018,1,1,"[{'title': 'Updated on August 14, 2018 2:48pm EDT\n        '}]"
15901,16450,3949887,https://www.foxbusiness.com/markets/why-tesla-stock-fell-again-monday,sadness,Why ... Monday,fox,2018,-1,1,"[{'title': 'Updated on August 21, 2018 1:48am EDT\n        '}]"
15902,18147,3968617,https://www.foxbusiness.com/markets/midterms-sanctions-and-earnings-headline-the-week-ahead,neutral,"Midterms, ... ahead",fox,2018,0,1,"[{'title': 'Published November 5, 2018 2:20am EST\n        '}]"
15903,18686,3977376,https://www.foxbusiness.com/markets/could-apples-services-business-hit-a-wall-next-year,surprise,Could ... Year?,fox,2018,0,1,"[{'title': 'Updated on December 12, 2018 9:48pm EST\n        '}]"
15904,15505,3941038,https://www.foxbusiness.com/markets/5-wacky-weed-laws-in-states-that-have-legalized-marijuana,neutral,5 ... Marijuana,fox,2018,0,1,"[{'title': 'Updated on July 17, 2018 6:48am EDT\n        '}]"
15905,13120,3903857,https://www.foxbusiness.com/markets/an-etf-to-track-popular-investors-business-daily-picks,neutral,An ... Picks,fox,2018,0,1,"[{'title': 'Updated on March 9, 2018 5:59pm EST\n        '}]"
15906,11890,3891319,https://www.foxbusiness.com/markets/saudi-authorities-net-106-billion-in-corruption-settlements,disgust,Saudi ... settlements,fox,2018,-1,1,"[{'title': 'Published January 30, 2018 7:43am EST\n        '}]"
15907,17453,3960656,https://www.foxbusiness.com/markets/italy-digs-in-on-spending-jolting-markets-and-worrying-eu,fear,Italy ... EU,fox,2018,-1,1,"[{'title': 'Updated on October 2, 2018 7:42am EDT\n        '}]"
15908,14648,3923677,https://www.foxbusiness.com/markets/a-cheap-etf-option-to-tap-infrastructure-growth,joy,A ... Growth,fox,2018,1,1,"[{'title': 'Updated on May 10, 2018 12:59pm EDT\n        '}]"
15909,15838,3944212,https://www.foxbusiness.com/markets/tech-earnings-apple-tesla-baidu-report-this-week,neutral,Tech ... Week,fox,2018,0,1,"[{'title': 'Updated on July 30, 2018 2:59pm EDT\n        '}]"
15910,15763,3943530,https://www.foxbusiness.com/markets/shell-plans-share-buyback-amid-surging-profits,joy,Shell ... profits,fox,2018,1,1,"[{'title': 'Updated on July 26, 2018 3:02am EDT\n        '}]"
15911,14573,3922692,https://www.foxbusiness.com/markets/why-usa-technologies-inc-stock-jumped-tuesday,surprise,Why ... Tuesday,fox,2018,0,1,"[{'title': 'Updated on May 8, 2018 5:49pm EDT\n        '}]"
15912,18771,3978571,https://www.foxbusiness.com/markets/home-equity-loan-vs-home-equity-line-of-credit,neutral,Home ... Credit,fox,2018,0,1,"[{'title': 'Updated on December 17, 2018 10:48pm EST\n        '}]"
15913,15191,3936670,https://www.foxbusiness.com/markets/general-mills-finally-sees-growth-in-its-future,neutral,General ... Future,fox,2018,0,1,"[{'title': 'Updated on June 29, 2018 9:48pm EDT\n        '}]"
15914,17547,3961735,https://www.foxbusiness.com/markets/3-top-energy-stocks-to-buy-in-october,neutral,3 ... October,fox,2018,0,1,"[{'title': 'Updated on October 6, 2018 9:48am EDT\n        '}]"
15915,18369,3972339,https://www.foxbusiness.com/markets/brexit-battle-has-u-k-etf-near-a-bear-market,fear,Brexit ... Market,fox,2018,-1,1,"[{'title': 'Updated on November 21, 2018 5:59pm EST\n        '}]"
15916,12371,3895077,https://www.foxbusiness.com/markets/a-large-appealing-dividend-etf-with-consistency,joy,A ... Consistency,fox,2018,1,1,"[{'title': 'Published February 8, 2018 2:59pm EST\n        '}]"
15917,15582,3942103,https://www.foxbusiness.com/markets/2-biotech-stocks-poised-for-jaw-dropping-growth,surprise,2 ... Growth,fox,2018,0,1,"[{'title': 'Updated on July 22, 2018 7:48pm EDT\n        '}]"
15918,18225,3969984,https://www.foxbusiness.com/markets/schumer-faa-too-slow-tackling-airline-seat-size-concerns,sadness,Schumer: ... concerns,fox,2018,-1,1,"[{'title': 'Updated on November 11, 2018 2:22am EST\n        '}]"
15919,14823,3926329,https://www.foxbusiness.com/markets/3-top-stocks-under-5,neutral,3 ... $5,fox,2018,0,1,"[{'title': 'Updated on May 17, 2018 6:48am EDT\n        '}]"
15920,14105,3917719,https://www.foxbusiness.com/markets/earnings-earnings-and-more-earnings-in-the-week-ahead,neutral,"Earnings, ... ahead",fox,2018,0,1,"[{'title': 'Published April 23, 2018 1:30am EDT\n        '}]"
15921,16917,3954864,https://www.foxbusiness.com/markets/stock-futures-point-lower-ahead-of-jobs-report,fear,Stocks ... China,fox,2018,-1,1,"[{'title': 'Published September 7, 2018 5:11am EDT\n        '}]"
15922,13298,3906726,https://www.foxbusiness.com/markets/3-highest-growth-stocks-in-the-market-today,surprise,3 ... Today,fox,2018,0,1,"[{'title': 'Updated on March 20, 2018 12:48am EDT\n        '}]"
15923,14889,3927598,https://www.foxbusiness.com/markets/jon-corzines-hedge-fund-get-chilly-reception-from-investors,fear,Jon ... trickle,fox,2018,-1,1,"[{'title': 'Published May 23, 2018 7:49pm EDT\n        '}]"
15924,18063,3967160,https://www.foxbusiness.com/markets/sony-quarterly-profit-rises-on-games-financial-services,joy,Sony ... services,fox,2018,1,1,"[{'title': 'Updated on October 30, 2018 4:22am EDT\n        '}]"
15925,17811,3964508,https://www.foxbusiness.com/markets/regulators-help-assuage-china-etf-investors-concerns,fear,Regulators ... Concerns,fox,2018,-1,1,"[{'title': 'Updated on October 19, 2018 3:59pm EDT\n        '}]"
15926,14492,3921465,https://www.foxbusiness.com/markets/adb-chief-says-trade-tensions-a-threat-to-asian-growth,fear,ADB ... growth,fox,2018,-1,1,"[{'title': 'Updated on May 3, 2018 5:04am EDT\n        '}]"
15927,15236,3937202,https://www.foxbusiness.com/markets/dow-drops-over-100-points-at-market-open-amid-canada-tariffs,neutral,Dow ... Tariffs,fox,2018,0,1,"[{'title': 'Updated on July 2, 2018 11:59am EDT\n        '}]"
15928,11603,3889010,https://www.foxbusiness.com/features/u-s-stocks-falter-on-mixed-earnings-reports,sadness,U.S. ... Reports,fox,2018,-1,1,"[{'title': 'Published January 24, 2018 3:01pm EST\n        '}]"
15929,14480,3921376,https://www.foxbusiness.com/markets/activision-blizzard-inc-atvi-q1-2018-earnings-conference-call-transcript,neutral,Activision ... Transcript,fox,2018,0,1,"[{'title': 'Updated on May 4, 2018 12:49am EDT\n        '}]"
15930,16233,3947551,https://www.foxbusiness.com/markets/why-twitter-inc-stock-plunged-27-in-july,surprise,Why ... July,fox,2018,0,1,"[{'title': 'Updated on August 11, 2018 4:48am EDT\n        '}]"
15931,18450,3973890,https://www.foxbusiness.com/markets/deutsche-bank-and-quest-diagnostics-fall-qualcomm-climbs,sadness,Deutsche ... climbs,fox,2018,-1,1,"[{'title': 'Updated on November 29, 2018 4:42pm EST\n        '}]"
15932,15481,3940678,https://www.foxnews.com/tech/best-streaming-service-netflix-vs-vudu-vs-amazon-prime-vs-hulu,neutral,Best ... Hulu,fox,2018,0,1,"[{'title': ' July 15, 2018 3:52pm EDT'}]"
