,Unnamed: 0,emotion,headline,url
16500,26559,anger,Republicans ... Email,https://www.breitbart.com/politics/2013/10/22/republicans-denounce-alan-grayson-s-use-of-burning-cross-in-anti-tea-party-fundraising-email-despicable-needlessly-hurtful/
16510,23899,neutral,Egypt ... November,https://www.breitbart.com/national-security/2013/09/22/egypt-draft-constitution-expected-by-november/
16520,11174,neutral,SCOTUS ... CA,https://www.breitbart.com/politics/2012/06/29/first-polls-obamacare-bad/
16530,1026,anger,Insider: ... Republicans,https://www.breitbart.com/the-media/2012/01/19/insider-how-politifact-creates-their-own-facts-to-attack-republicans/
16540,11618,fear,Houston ... Watchers,https://www.breitbart.com/politics/2010/10/28/houston-abc-affiliate-mouthpiece-of-the-left-sends-dem-scare-message-to-tea-party-poll-watchers-2/
16550,7248,neutral,NewsBusted: ... Pets?,https://www.breitbart.com/the-media/2010/07/20/newsbusted-private-jets-for-pets/
16560,11495,neutral,The ... Domination,https://www.breitbart.com/national-security/2011/09/12/the-growing-potential-of-chinese-world-domination/
16570,486,neutral,Republicans ... shutdown,https://www.politico.com/story/2019/01/28/government-shutdown-republicans-trump-1133101
16580,1673,fear,Surveillance ... turbulence,https://www.politico.com/story/2015/06/house-senate-clash-freedom-act-surveillance-reform-bill-nsa-118508
16590,4112,neutral,McCaul ... Cruz,https://www.politico.com/story/2016/10/mike-mccaul-ted-cruz-2018-230289
16600,400,neutral,Missile ... Coast?,https://www.politico.com/story/2013/03/east-coast-missile-defense-north-korea-iran-089140
16610,20606,neutral,Kamala ... costs,https://edition.cnn.com/2019/07/16/politics/kamala-harris-drug-prices/index.html
16620,28782,anger,A ... charges,https://edition.cnn.com/2019/09/28/us/jewish-community-center-threat-indictment/index.html
16630,25944,neutral,UK ... Facts,https://edition.cnn.com/2013/11/06/world/uk-us-airline-plot-fast-facts/index.html
16640,9590,fear,Boston ... Facts,https://edition.cnn.com/2013/06/03/us/boston-marathon-terror-attack-fast-facts/index.html
16650,28864,neutral,Did ... chance?,https://edition.cnn.com/2018/12/31/politics/elizabeth-warren-2020-presidential-donald-trump/index.html
16660,15149,neutral,The ... blue,https://edition.cnn.com/2018/07/12/politics/trump-air-force-one-paint-design/index.html
16670,11614,fear,Jeb ... Parenthood,https://edition.cnn.com/2015/07/22/politics/jeb-bush-planned-parenthood-pope/index.html
16680,16729,sadness,Israeli-Palestinian ... bullet,https://edition.cnn.com/2015/10/10/world/israeli-palestinian-violence/index.html
16690,4380,sadness,DNC ... 2016,https://edition.cnn.com/2015/03/17/politics/debbie-wasserman-schultz-senate-florida-run-2016/index.html
16700,2899,joy,Enriching ... journey,https://edition.cnn.com/2014/03/04/world/americas/iyw-priscilla-presley/index.html
16710,2073,neutral,Clinton ... caucuses,https://edition.cnn.com/2016/01/31/politics/hillary-clinton-iowa-caucuses/index.html
16720,4521,fear,Police: ... estate,https://edition.cnn.com/2016/03/04/us/oj-simpson-property-knife/index.html
16730,14442,fear,Israel ... build,https://edition.cnn.com/2017/07/23/middleeast/israeli-palestinian-jerusalem-security/index.html
16740,19806,neutral,Does ... comedians?,https://edition.cnn.com/2017/10/08/opinions/trump-comedian-safe-space-obeidallah/index.html
16750,20942,neutral,'Putin's ... motives,https://edition.cnn.com/2017/10/25/entertainment/putins-revenge-frontline-review/index.html
16760,18433,joy,Beyonce's ... 1,https://edition.cnn.com/2013/12/16/showbiz/music/beyonce-new-album-number-1/index.html
16770,13634,neutral,First ... intervention,https://edition.cnn.com/2013/09/07/politics/us-syria-chemical-attack-videos/index.html
16780,21963,surprise,Give ... Ph.D.s?,https://edition.cnn.com/2012/12/07/tv/give-me-your-huddled-masses-but-no-ph-d-s/index.html
16790,6625,joy,'Fifty ... fiction,https://edition.cnn.com/2012/04/05/showbiz/movies/fifty-shades-of-grey-fan-fiction/index.html
16800,2721,joy,Private ... infant,https://edition.cnn.com/2011/10/14/justice/missouri-missing-girl/index.html
16810,278,anger,Octavia ... Scandal,https://www.buzzfeednews.com/article/michaelblackmon/octavia-spencer-on-unequal-pay-for-woc
16820,1710,sadness,John ... Abuses,https://www.buzzfeednews.com/article/hayesbrown/john-legend-no-not-bahrain-stop
16830,7968,neutral,Delia's ... Grown-Ups,https://www.buzzfeednews.com/article/sapna/delias-back-from-the-dead-and-will-make-clothes-for-adults
16840,8836,anger,Donald ... Republicans,https://www.buzzfeednews.com/article/tanyachen/donald-trump-twitter-rant
16850,5458,neutral,Methodology ... Earnings,https://www.buzzfeednews.com/article/jsvine/methodology-for-estimating-uber-drivers-hourly-net-earnings
16860,229,sadness,Clemson ... Championship,https://www.buzzfeednews.com/article/jimdalrympleii/clemson-upsets-alabama-in-college-football-playoff-national
16870,4245,neutral,Knife ... Salad,https://www.buzzfeednews.com/article/donnad/knife-wielding-robot-created-to-chop-salad
16880,6615,neutral,Vox ... B,https://www.vox.com/vox-sentences/2019/9/20/20876496/global-youth-climate-strike
16890,2857,disgust,A ... Russia,https://www.vox.com/policy-and-politics/2018/4/5/17201970/george-nader-trump-uae-mueller
16900,4949,anger,Re/wind: ... More,https://www.vox.com/2015/5/10/11562476/rewind-more-ridiculous-funding-announcements-oculus-rift-comes-in
16910,7010,neutral,Study: ... deaths,https://www.vox.com/2014/8/25/6065383/medical-marijuana-legalization-linked-to-less-prescription-painkiller
16920,4080,neutral,Five ... Answer,https://www.vox.com/2014/6/9/11627740/five-questions-this-years-e3-needs-to-answer
16930,2919,neutral,The ... more,https://www.vox.com/2016/3/12/11207030/week-book-news
16940,2090,neutral,Obama’s ... truth.”,https://www.vox.com/policy-and-politics/2017/3/1/14776910/obama-press-secretary-colbert-trump-spicer-fake-news
16950,9198,neutral,Army ... prevention,https://www.csmonitor.com/USA/Military/2008/1126/p02s01-usmi.html
16960,11086,joy,New ... screen,https://www.csmonitor.com/World/Asia-South-Central/2009/1120/p06s22-wosc.html
16970,975,neutral,How ... histories,https://www.csmonitor.com/Science/2019/0411/How-a-new-human-species-challenges-textbook-histories
16980,6251,anger,Drug ... attack,https://www.csmonitor.com/2001/0911/p11s1-coop.html
16990,14586,fear,Russia ... Syria,https://www.csmonitor.com/World/Security-Watch/terrorism-security/2015/1006/Russia-sends-jets-into-Turkish-airspace-talks-of-volunteer-troops-in-Syria
17000,17722,neutral,Stay ... home,https://www.csmonitor.com/Business/Saving-Money/2015/1205/Stay-warm-stay-frugal-Six-money-saving-tips-to-winterize-your-home
17010,5539,anger,Confederate ... settled,https://www.csmonitor.com/USA/Society/2014/0417/Confederate-flag-flap-at-N.Y.-school-why-debate-is-hardly-settled
17020,1488,neutral,Deport ... desk,https://www.csmonitor.com/USA/Latest-News-Wires/2014/0129/Deport-Justin-Bieber-Petition-will-go-to-Obama-s-desk
17030,1729,surprise,Clinton's ... trail,https://www.csmonitor.com/2000/0307/p9s2.html
17040,11861,neutral,Are ... rut?,https://www.csmonitor.com/The-Culture/TV/2016/0916/Are-the-Emmys-stuck-in-a-rut
17050,6305,neutral,Can ... ace?,https://www.csmonitor.com/2002/0920/p11s02-cods.html
17060,39,neutral,A ... due,https://www.csmonitor.com/2003/0103/p17s01-alar.html
17070,3753,fear,At ... brewing,https://www.csmonitor.com/World/Middle-East/2017/0606/At-remote-desert-garrison-in-Syria-a-US-Iran-confrontation-is-brewing
17080,17878,joy,Keanu ... Ronin',https://www.csmonitor.com/The-Culture/Latest-News-Wires/2013/1118/Keanu-Reeves-It-was-very-special-to-be-part-of-47-Ronin
17090,2285,neutral,New ... spin,https://www.csmonitor.com/Science/2013/0213/New-owl-species-makes-biologists-heads-spin
17100,3597,neutral,High ... case,https://www.csmonitor.com/2006/0627/p10s01-usju.html
17110,3629,sadness,Mexico ... years,https://www.csmonitor.com/World/Americas/2012/0309/Mexico-withers-under-worst-drought-in-71-years
17120,19222,neutral,Estate ... now?,https://www.csmonitor.com/Business/Tax-VOX/2012/1214/Estate-tax-up-in-the-air.-Is-the-time-to-give-now
17130,587,neutral,Learning ... affair,https://www.csmonitor.com/2004/0129/p01s03-ussc.html
17140,4845,disgust,Sanctions ... talk.,https://www.csmonitor.com/Commentary/the-monitors-view/2010/0423/Sanctions-on-Iran-s-gasoline-imports-That-s-war-talk
17150,15487,sadness,Scientists ... too,https://www.csmonitor.com/Science/2010/1109/Scientists-find-that-whales-get-sunburns-too
17160,10939,neutral,For ... referees,https://www.csmonitor.com/USA/2011/0826/For-tourist-and-grizzly-bear-a-team-of-referees
17170,276,neutral,'I ... overcome',https://www.csmonitor.com/2005/0114/p18s02-hfgn.html
17180,5139,neutral,Rand ... More,https://www.thedailybeast.com/rand-paul-on-big-government-one-world-government-the-fed-the-amero-secret-agendas-and-more
17190,7912,neutral,Candace ... Problem’,https://www.thedailybeast.com/candace-owens-to-congress-white-supremacy-and-white-nationalism-is-not-a-problem
17200,4589,neutral,Internal ... Anyway,https://www.thedailybeast.com/how-america-got-hooked-on-the-deadly-drug-oxycontin
17210,3474,neutral,America’s ... Woes,https://www.thedailybeast.com/americas-cities-mirror-baltimores-woes
17220,2934,anger,Who ... Ukraine?,https://www.thedailybeast.com/who-killed-one-of-the-most-notorious-right-sector-leaders-in-ukraine
17230,7065,neutral,How ... Grace,https://www.thedailybeast.com/how-a-white-trash-girl-stumbled-on-grace
17240,7536,neutral,Xi ... You,https://www.thedailybeast.com/xi-jinpings-in-your-pocket-and-hes-watching-you
17250,5232,neutral,Finding ... Faith,https://www.thedailybeast.com/finding-love-within-your-faith
17260,4528,fear,Harry ... Marathon,https://www.thedailybeast.com/harry-enters-william-and-kate-into-the-london-marathon
17270,15975,sadness,"""Shattered"" ... Interview",https://www.thedailybeast.com/shattered-2dayfm-djs-in-prank-tragedy-first-interview
17280,4371,joy,Florence ... cool,https://www.thedailybeast.com/florence-foster-jenkins-is-cool
17290,1380,neutral,PS22 ... Rainbow’,https://www.thedailybeast.com/ps22-performs-somewhere-over-the-rainbow
17300,2028,sadness,NASA ... project,https://abcnews.go.com/Technology/story?id=5817848&page=1
17310,537,anger,Baggy ... Atlanta?,https://abcnews.go.com/GMA/OnlyinAmerica/story?id=3519569
17320,1408,joy,Sextuplets ... Birthday,https://abcnews.go.com/GMA/AmericanFamily/story?id=3598492&page=1
17330,6443,neutral,Fans ... Memorabilia,https://abcnews.go.com/Business/story?id=3614046&page=1
17340,27764,neutral,Readying ... Alvarez,https://abcnews.go.com/Sports/wireStory/readying-return-golovkin-seeks-path-back-alvarez-62563876
17350,11729,fear,Chicago ... jeopardy,https://abcnews.go.com/US/chicago-park-activists-put-fate-barack-obama-presidential/story?id=61073357
17360,64506,neutral,Not ... Bidens,https://abcnews.go.com/Politics/wireStory/trump-calls-china-investigate-bidens-66033807
17370,70353,neutral,Analysis: ... solid,https://abcnews.go.com/Politics/wireStory/analysis-gops-trump-support-solid-hyper-partisan-era-66700586
17380,21967,joy,Stars ... 6-2,https://abcnews.go.com/Sports/wireStory/stars-clinch-1st-playoff-trip-2016-beating-flyers-62129568
17390,25243,anger,Japan ... Okinawa,https://abcnews.go.com/International/wireStory/japan-us-serviceman-kills-woman-okinawa-62375497
17400,54568,disgust,Infamous ... prison,https://abcnews.go.com/US/wireStory/infamous-counterfeiter-sentenced-federal-prison-65099654
17410,15755,neutral,What ... changing,https://abcnews.go.com/Lifestyle/wireStory/makes-dwelling-home-answer-changing-61478559
17420,15859,neutral,NBA ... Grimes,https://abcnews.go.com/Sports/nba-draft-stock-watch-scouting-zion-barrett-grimes/story?id=59098992
17430,5946,fear,Niger ... Sources,https://abcnews.go.com/International/niger-detainee-mastermind-deadly-attack/story?id=54539674
17440,8367,surprise,Melania ... members,https://abcnews.go.com/Politics/melania-trump-makes-appearance-surgery-white-house-event/story?id=55651023
17450,15771,neutral,Richard ... Photo,https://abcnews.go.com/Entertainment/richard-dreyfuss-transforms-bernie-madoff-photo/story?id=33028864
17460,17816,neutral,Despite ... back,https://abcnews.go.com/Sports/lost-chance-history-serena-williams-back/story?id=33704181
17470,12492,neutral,How ... ‘Galaxy’,https://abcnews.go.com/Entertainment/chris-pratt-super-goof-superhero-galaxy/story?id=24746702
17480,6203,joy,Richard ... Boston,https://abcnews.go.com/US/social-climber-richard-gere-padma-lakshmi-dating/story?id=23420839
17490,4970,neutral,Stephen ... Commercial,https://abcnews.go.com/Technology/stephen-hawking-plays-villain-jaguar-commercial/story?id=37463568
17500,13161,fear,Clinton ... Meeting,https://abcnews.go.com/Politics/clinton-sanders-discuss-future-democratic-party-private-meeting/story?id=39843038
17510,22047,neutral,Tim ... game,https://abcnews.go.com/Sports/tim-tebow-hits-home-run-pitch-instructional-league/story?id=42421396
17520,15931,joy,Golfing ... again,https://abcnews.go.com/Politics/golfing-buddies-trump-hits-links-lindsey-graham/story?id=50491650
17530,13590,neutral,Denny ... win,https://abcnews.go.com/Sports/denny-hamlin-sweeps-darlington-rallies-southern-500-win/story?id=49604311
17540,7153,sadness,Pillsbury ... Week,https://abcnews.go.com/Social_Climber/social-climber-pillsbury-recall-prompts-stores-pull-cinnamon/story?id=20187468
17550,12915,surprise,The ... About,https://abcnews.go.com/ABC_Univision/beyonce-wears-obama-earrings-latina-designer-erika-pea/story?id=17591287
17560,1156,neutral,Apple ... app,https://abcnews.go.com/Technology/apple-scores-digital-textbooks-app/story?id=15494415
17570,2052,neutral,Parents ... Signs,https://abcnews.go.com/Health/Autism/autism-signs-symptoms-missed-parents/story?id=10013129
17580,2458,neutral,16 ... Foods,https://abcnews.go.com/Health/Wellness/16-simple-healing-foods/story?id=13113947
17590,4881,neutral,Hillary's ... View,https://thehill.com/blogs/pundits-blog/presidential-campaign/32582-hillarys-long-view
17600,12675,anger,Progressives ... stimulus,https://thehill.com/homenews/news/17445-progressives-pressure-congress-to-pass-stimulus
17610,6058,neutral,"Kennedy, ... '09",https://thehill.com/blogs/blog-briefing-room/news/36634-kennedy-baucus-reaffirm-health-reform-in-09
17620,10439,neutral,In ... Reid,https://thehill.com/capital-living/in-the-know/47310-in-the-know-right-audience-for-reid
17630,7896,surprise,The ... power,https://thehill.com/blogs/congress-blog/economy-budget/432892-the-federal-panel-with-surprising-power
17640,31726,fear,O'Rourke ... shooting,https://thehill.com/homenews/campaign/459606-orourke-campaign-selling-this-is-f-ed-up-shirts-after-mass-shooting
17650,20958,anger,Overnight ... EPA,https://thehill.com/policy/energy-environment/overnights/447795-overnight-energy-trump-appoints-social-security
17660,24237,neutral,South ... bid,https://thehill.com/homenews/campaign/451298-south-carolina-democrat-says-he-raised-15m-for-senate-bid
17670,33723,anger,Trump ... death,https://thehill.com/blogs/blog-briefing-room/news/403610-trump-jr-misspells-mollie-tibbettss-name-in-tweet-criticizing
17680,8406,anger,West ... strike,https://thehill.com/blogs/blog-briefing-room/news/375846-west-virginia-teachers-pack-food-bags-for-students-in-need-even
17690,42430,anger,Man ... probation,https://thehill.com/blogs/blog-briefing-room/news/415612-man-who-vandalized-trump-walk-of-fame-star-pleads-no-contest
17700,29282,fear,Direct ... defeat,https://thehill.com/opinion/international/398294-direct-talks-between-US-and-taliban-would-undermine-democracy-in-Afghanistan-and-signal-defeat
17710,13678,neutral,Answering ... duty,https://thehill.com/opinion/white-house/381254-answering-the-us-census-is-your-civic-and-legal-duty
17720,12619,neutral,Ben ... wage,https://thehill.com/blogs/ballot-box/241449-ben-carson-backs-raising-minimum-wage
17730,22010,fear,North ... exercises,https://thehill.com/blogs/blog-briefing-room/news/251213-north-korea-threatens-to-attack-us-over-military-exercises
17740,11908,neutral,Lower ... 16?,https://thehill.com/blogs/congress-blog/politics/240558-lower-the-voting-age-to-16
17750,5287,fear,Insurance ... case,https://thehill.com/policy/healthcare/233795-insurance-group-raises-alarms-about-looming-obamacare-case
17760,29207,neutral,Sen. ... odds,https://thehill.com/policy/energy-environment/224707-whitehouse-climate-fight-assisted-by-shift-of-power-in-senate-to
17770,15223,fear,Fears ... rule,https://thehill.com/policy/energy-environment/210130-fears-of-epa-land-grab-create-groundswell-against-water-rule
17780,2073,neutral,Data-driven ... growth,https://thehill.com/blogs/congress-blog/economy-budget/196283-data-driven-growth
17790,28835,neutral,"US, ... October",https://thehill.com/business-a-lobbying/296240-us-eu-set-next-round-of-talks-for-early-october
17800,15904,neutral,Sanders ... blood',https://thehill.com/blogs/ballot-box/presidential-races/281013-sanders-aide-were-trying-to-open-dem-party-to-new-blood
17810,32772,neutral,Clinton ... hacked,https://thehill.com/policy/cybersecurity/300769-podesta-twitter-hacked
17820,28603,anger,Bills ... counterproductive,https://thehill.com/blogs/pundits-blog/technology/295924-bills-to-combat-patent-trolls-are-actually-counterproductive
17830,33502,anger,North ... 'tongue-lashing',https://thehill.com/blogs/blog-briefing-room/349918-north-korea-us-will-pay-for-nikki-haleys-tongue-lashing
17840,2727,neutral,GOP ... days,https://thehill.com/homenews/house/315508-house-majority-leader-presents-legislative-agenda-for-the-next-100-days
17850,27203,neutral,Russian ... report,https://thehill.com/homenews/news/343092-russian-lawyer-who-met-trump-jr-represented-spy-agency-report
17860,8666,neutral,White ... tweet,https://thehill.com/homenews/administration/322764-white-house-corrects-trumps-erroneous-gitmo-tweet
17870,40978,neutral,Poll: ... approval,https://thehill.com/homenews/administration/357833-poll-trump-hits-all-time-low-in-job-approval
17880,25215,anger,Cornyn: ... check’,https://thehill.com/blogs/floor-action/senate/328143-cornyn-obama-is-asking-for-a-blank-check
17890,13496,joy,Obama: ... side',https://thehill.com/video/administration/303679-obama-i-am-absolutely-thrilled-to-have-rice-back-at-my-side
17900,5218,neutral,This ... funding,https://thehill.com/policy/transportation/285793-this-week-in-transportation-lawmakers-look-to-rail-funding-post-sequestration
17910,5180,sadness,So ... cry,https://thehill.com/capital-living/food-and-drink/23078-so-much-food-i-wanted-to-cry
17920,620,fear,re: ... Terror,https://thehill.com/blogs/congress-blog/politics/29581-re-bushs-false-assertion-that-democrats-are-weak-on-terror
17930,24705,neutral,Romney: ... East,https://thehill.com/policy/international/260773-romney-obama-has-led-from-behind-in-middle-east
17940,17055,joy,Rep. ... Capitol,https://thehill.com/blogs/in-the-know/in-the-know/258129-judy-kurtz-and-jordy-yager
17950,2063,fear,With ... force,https://thehill.com/policy/technology/205959-with-merger-dead-atat-scales-back-lobbying-force
17960,943,neutral,Sen. ... (R-Texas),https://thehill.com/resources/lawmaker-ratings/76177-sen-kay-bailey-hutchison-r-texas
17970,10633,anger,Stop ... now,https://thehill.com/opinion/op-ed/97277-stop-the-rhetoric-and-lets-start-talking-now
17980,26692,neutral,Kyl: ... benefits,https://thehill.com/blogs/blog-briefing-room/news/132039-kyl-recipe-for-tax-deal-likely-to-include-unemployment-benefits
17990,25896,anger,Rep. ... killed'?,https://thehill.com/blogs/blog-briefing-room/news/189195-rep-landry-does-obama-deserve-nobel-after-amount-of-people-he-has-killed
18000,4127,neutral,New ... Rudy,https://thehill.com/capital-living/in-the-know/144045-new-yorkers-want-rudy
18010,27846,neutral,"Obama, ... agreement",https://thehill.com/blogs/blog-briefing-room/news/193209-obama-world-leaders-agree-to-framework-for-asia-pacific-trade-agreement
18020,55277,anger,Middle ... army,https://www.theguardian.com/world/2008/jul/22/israelandthepalestinians.humanrights
18030,19931,sadness,Guardian ... wars,https://www.theguardian.com/uk/audio/2008/mar/11/guardian.daily.podcast
18040,20724,neutral,Aubade ... Aubade,https://www.theguardian.com/books/2008/mar/14/poetry.philiplarkin8
18050,57400,sadness,Patients ... inquiry,https://www.theguardian.com/society/2008/jul/29/learningdisability.nhs
18060,71804,neutral,Ivanov ... Ivanov,https://www.theguardian.com/stage/2008/sep/18/theatre
18070,77207,anger,Blood ... press,https://www.theguardian.com/lifeandstyle/2008/oct/06/parisfashionweek.fashion
18080,44068,sadness,South ... imports,https://www.theguardian.com/world/2008/jun/10/korea
18090,78440,disgust,Mushroom ... cells,https://www.theguardian.com/environment/2008/oct/08/cleantech.fungus.fuelcells
18100,89941,fear,Liverpool ... side,https://www.theguardian.com/football/2008/nov/18/england-fabio-capello-liverpool
18110,24320,neutral,Britain ... compromise,https://www.theguardian.com/environment/video/2008/mar/28/renewable.energy
18120,84177,neutral,Adrian ... Wolves,https://www.theguardian.com/sport/2009/oct/08/adrian-morley-contract-warrington-wolves
18130,87942,neutral,Ten ... home,https://www.theguardian.com/money/2009/oct/21/make-money-from-your-home
18140,73939,disgust,Living ... legacy,https://www.theguardian.com/commentisfree/2009/sep/03/cheney-bush-legacy
18150,16240,neutral,Banks ... payments,https://www.theguardian.com/money/2009/feb/22/ppi-banks-mis-selling
18160,62283,neutral,Jazz ... London,https://www.theguardian.com/music/2009/jul/25/chris-potter-underground-ronnie-scotts
18170,55308,neutral,Tech ... games,https://www.theguardian.com/technology/blog/audio/2009/jun/30/tech-weekly-podcast-sex-games-margolis-blog
18180,37079,fear,Four-year-old ... Bailey,https://www.theguardian.com/society/2009/may/01/baby-p-ukcrime
18190,15047,surprise,How ... music,https://www.theguardian.com/music/tomserviceblog/2009/feb/18/iannis-xenakis-architecture-classical
18200,83473,anger,England ... qualifier,https://www.theguardian.com/football/2009/oct/05/england-ukraine-internet-broadcast
18210,28723,neutral,Go ... there,https://www.theguardian.com/lifeandstyle/2009/apr/04/wild-camping
18220,89393,sadness,The ... job,https://www.theguardian.com/uk/blog/2009/oct/26/soldiers-coming-home-album
18230,38687,fear,Deutsche ... worldwide,https://www.theguardian.com/business/2019/jul/08/deutsche-bank-jobs-staff-london
18240,40456,neutral,California ... 22,https://www.theguardian.com/environment/2019/jul/17/overwhelming-joy-birth-of-california-condor-chicks-marks-soaring-comeback
18250,36408,disgust,Phil ... Norway,https://www.theguardian.com/football/2019/jun/27/phil-neville-hails-bad-ass-england-players
18260,55015,joy,Eddie ... quarter-final,https://www.theguardian.com/sport/2019/sep/27/eddie-jones-australia-wales-rugby-world-cup
18270,65686,joy,Labour’s ... victories,https://www.theguardian.com/commentisfree/2019/nov/17/labour-broadband-election-victories-housing-schools-hospitals
18280,30967,neutral,Yotam ... recipes,https://www.theguardian.com/food/2019/jun/01/yotam-ottolenghi-recipes-lamb-beef-kebabs-potatoes-with-ailoi-sweet-sour-onions
18290,21653,neutral,Caps ... fight,https://www.theguardian.com/sport/2019/apr/16/alex-ovechkin-andrei-svechnikov-fight-capitals-hurricanes-nhl-playoffs
18300,26204,joy,Revealed: ... alliance,https://www.theguardian.com/world/2018/may/03/revealed-uk-push-to-strengthen-anti-russia-alliance
18310,54906,fear,Carolinas ... records,https://www.theguardian.com/world/2018/sep/15/tropical-storm-florence-north-south-carolina-catastrophic-flooding
18320,19380,joy,Chelsea ... City,https://www.theguardian.com/football/2018/apr/01/womens-super-league-chelsea-arsenal-manchester-city-reading
18330,12928,sadness,Crewe ... abuse,https://www.theguardian.com/football/2018/mar/02/crewe-alexandra-reject-calls-inquiry-barry-bennell-sexual-abuse
18340,65638,neutral,Universal ... warnings,https://www.theguardian.com/society/2018/nov/05/universal-credit-plans-overhauled-warnings-destitution-mcvey
18350,45049,neutral,Hockeyroos ... Zealand,https://www.theguardian.com/sport/2018/jul/29/hockeyroos-into-world-cup-quarter-finals-after-draw-with-new-zealand
18360,57191,fear,MI5 ... links,https://www.theguardian.com/uk-news/2018/sep/26/mi5-officer-tells-inquest-of-westminster-attackers-terror-links
18370,32258,neutral,Marlboro ... glory,https://www.theguardian.com/business/2001/aug/15/8
18380,52447,neutral,The ... orange,https://www.theguardian.com/society/2001/dec/19/fairtrade.guardiansocietysupplement
18390,41895,neutral,Stand-in ... Saracens,https://www.theguardian.com/sport/2001/oct/15/rugbyunion.leedsrugby
18400,48330,neutral,Chrysalis ... ventures,https://www.theguardian.com/technology/2001/nov/23/internetnews.business1
18410,34780,neutral,"OK, ... Allen?",https://www.theguardian.com/books/2001/sep/02/film
18420,5664,neutral,Clinton ... pickings,https://www.theguardian.com/world/2001/feb/10/usa.martinkettle
18430,114742,sadness,Alan ... funds,https://www.theguardian.com/football/2015/dec/17/alan-pardew-crystal-palace-us-investment-transfer-funds
18440,109808,joy,Troye ... emotion,https://www.theguardian.com/music/2015/dec/04/troye-sivan-blue-neighbourhood-review-
18450,46513,neutral,There ... it,https://www.theguardian.com/commentisfree/2015/may/26/black-vote-election-ethnic-minority-non-white
18460,116876,neutral,Homeland ... Glimmer,https://www.theguardian.com/tv-and-radio/2015/dec/27/homeland-recap-season-five-episode-12-false-glimmer
18470,16832,neutral,Odysseus ... journeys,https://www.theguardian.com/books/2015/feb/22/odysseus-abroad-review-amit-chaudhuri-homer
18480,113856,neutral,Thomas ... River,https://www.theguardian.com/culture/2015/dec/15/thomas-murray-and-the-upside-down-river
18490,14414,neutral,England ... rated,https://www.theguardian.com/sport/2015/feb/14/england-47-17-italy-how-the-six-nations-players-at-twickenham-rated
18500,111607,sadness,Hornby ... upgrade,https://www.theguardian.com/business/2015/dec/08/hornby-losses-widen-supplier-problems-china-it-upgrade
18510,74868,anger,German ... Russia,https://www.theguardian.com/world/2015/aug/20/german-spy-treason-cia-russia-us
18520,9051,neutral,Soporific ... snooze?,https://www.theguardian.com/music/2015/jan/29/soporific-songs-what-music-makes-you-snooze
18530,84883,neutral,Archie ... video,https://www.theguardian.com/music/video/2015/sep/21/archie-roach-tim-rogers-joelistics-and-emma-donovan-team-up-for-sos-blak-australia-video
18540,71432,neutral,The ... reform,https://www.theguardian.com/commentisfree/2015/aug/10/the-guardian-view-on-china-under-xi-jinping-it-prefers-control-to-reform
18550,59757,anger,The ... was,https://www.theguardian.com/commentisfree/2014/jul/10/guardian-view-backbench-revolt-never-was
18560,96384,fear,Serial ... homicide,https://www.theguardian.com/tv-and-radio/2014/nov/06/the-serial-sarah-koenig-homicide-review
18570,66786,neutral,MPs ... constituencies,https://www.theguardian.com/news/datablog/2014/aug/01/mps-fail-to-represent-ethnic-minorities-in-their-constituencies
18580,91579,neutral,"Going, ... podcast",https://www.theguardian.com/books/audio/2014/oct/22/podcast-guardian-books-will-self-lullaby-audio
18590,14849,fear,River ... ringing,https://www.theguardian.com/money/2014/feb/17/river-island-fire-alarm
18600,86015,neutral,Wine: ... blowsy,https://www.theguardian.com/lifeandstyle/2014/oct/04/australian-red-wine-shiraz-fiona-beckett
18610,79337,joy,Proms ... review,https://www.theguardian.com/music/2014/sep/14/proms-matthew-passion-berlin-philharmonic-review-joyce-didonato-antonio-pappano
18620,27012,neutral,Swiss ... smells,https://www.theguardian.com/world/2014/mar/27/swiss-fondue-restuarant-wins-legal-battle-smell-cheese
18630,88205,fear,Using ... conned,https://www.theguardian.com/money/2014/oct/11/airbnb-wimdu-avoid-being-conned
18640,6787,disgust,Justin ... behaviour,https://www.theguardian.com/music/musicblog/2014/jan/23/justin-bieber-david-bowie-tim-jonze
18650,107139,joy,Marmalade: ... comeback,https://www.theguardian.com/lifeandstyle/2014/dec/10/marmalade-paddington-sales-up-making-drinking
18660,34982,anger,Fresh ... truce,https://www.theguardian.com/world/2000/oct/04/israel3
18670,39137,neutral,0'Neill ... demons,https://www.theguardian.com/football/2000/nov/05/newsstory.sport
18680,13989,fear,Two ... fire,https://www.theguardian.com/uk/2000/apr/22/2
18690,28316,sadness,Washed ... out,https://www.theguardian.com/environment/2000/aug/12/weather.climatechange
18700,18742,neutral,As ... day,https://www.theguardian.com/world/2000/may/29/duncancampbell1
18710,78802,sadness,Floyd ... fight,https://www.theguardian.com/sport/2016/sep/20/floyd-mayweather-conor-mcgregor-fight-boxing
18720,26640,neutral,If ... place,https://www.theguardian.com/commentisfree/2016/mar/22/if-we-all-got-lost-podcasts-world-would-be-better-place
18730,72863,joy,Joe ... bosh,https://www.theguardian.com/tv-and-radio/2016/aug/30/joe-wicks-channel-4-julia-raeside-review-tv
18740,99341,joy,10 ... season,https://www.theguardian.com/travel/2016/dec/02/10-best-london-pubs-at-christmas
