,emotion,headline,url
24237,neutral,South ... bid,https://thehill.com/homenews/campaign/451298-south-carolina-democrat-says-he-raised-15m-for-senate-bid
32124,neutral,Hurricane ... Bahamas,https://thehill.com/homenews/news/460156-hurricane-dorian-death-toll-rises-to-23-in-the-bahamas
45068,neutral,How ... impeachment,https://thehill.com/homenews/house/475207-how-the-31-democrats-in-trump-districts-voted-on-impeachment
34548,sadness,A ... mother,https://thehill.com/opinion/criminal-justice/462870-a-visit-with-my-incarcerated-mother
35740,sadness,Royal ... protests,https://thehill.com/blogs/blog-briefing-room/news-energy-environment/464015-royal-shakespeare-company-ends-deal-with-bp
16007,anger,CNN's ... lie',https://thehill.com/homenews/media/442108-cnns-jake-tapper-trumps-claims-that-campaign-rebuffed-russian-outreach-are-a
8572,neutral,Stacey ... 2020,https://thehill.com/homenews/campaign/433506-stacey-abrams-says-2028-earliest-she-would-run-for-president
665,sadness,Rick ... senator,https://thehill.com/homenews/senate/424414-rick-scott-belatedly-sworn-in-as-florida-senator
4160,neutral,Cuomo ... war’,https://thehill.com/homenews/state-watch/428492-cuomo-expresses-concern-over-declining-tax-revenue-calls-trump-policy
36428,joy,Dershowitz: ... Mueller,https://thehill.com/blogs/ballot-box/406752-dershowitz-manafort-cooperation-is-a-big-win-for-mueller
33723,anger,Trump ... death,https://thehill.com/blogs/blog-briefing-room/news/403610-trump-jr-misspells-mollie-tibbettss-name-in-tweet-criticizing
26988,neutral,Federal ... regulations,https://thehill.com/policy/technology/395884-federal-court-rules-to-regulate-drone-hobbyist
23392,anger,Feds ... scam,https://thehill.com/policy/cybersecurity/391657-federal-authorities-seek-to-disrupt-hackers-business-email-schemes
35522,neutral,For ... accountability,https://thehill.com/opinion/criminal-justice/405390-for-youthful-offenders-incarceration-doesnt-always-equal
30528,neutral,New ... fellowship,https://thehill.com/blogs/blog-briefing-room/news/400014-new-uva-president-backs-hiring-of-ex-trump-aide
39653,neutral,Mnuchin: ... currency,https://thehill.com/policy/international/china/411096-mnuchin-us-china-trade-talks-must-include-currency
43931,joy,Manhattan ... report,https://thehill.com/homenews/administration/417611-manhattan-architect-said-he-received-3300-from-trumps-farm-bailout
22337,neutral,Trump ... agency,https://thehill.com/homenews/administration/390511-trump-nominating-conservative-filmmaker-to-lead-news-distributing
35191,neutral,Tech ... security,https://thehill.com/policy/cybersecurity/405077-tech-mobilizes-to-boost-election-security
31347,neutral,Rand ... Gorbachev,https://thehill.com/homenews/senate/400697-rand-paul-meets-with-gorbachev
8406,anger,West ... strike,https://thehill.com/blogs/blog-briefing-room/news/375846-west-virginia-teachers-pack-food-bags-for-students-in-need-even
12183,neutral,Overnight ... China,https://thehill.com/policy/technology/overnights/379842-overnight-tech-zuckerbergs-media-blitz-opening-arguments-begin
25647,neutral,Like ... migration,https://thehill.com/opinion/immigration/394096-like-the-us-europe-is-warring-with-itself-over-migration
28763,neutral,National ... election,https://thehill.com/campaign-polls/397897-national-dems-make-play-in-ohio-special-election
13802,neutral,GOP ... trick,https://thehill.com/policy/technology/381380-gop-state-senators-in-connecticut-use-procedural-trick-to-block-state-net
41367,sadness,German ... leadership,https://thehill.com/policy/international/413584-merkel-to-give-up-party-leadership-report
46106,neutral,Coal ... Committee,https://thehill.com/policy/energy-environment/420886-coal-supporter-manchin-named-top-dem-on-senate-energy-committee
2917,fear,Graham: ... impossible,https://thehill.com/homenews/senate/370006-graham-stephen-miller-makes-immigration-deal-impossible
32432,disgust,Pope ... scandal,https://thehill.com/blogs/blog-briefing-room/news/402222-pope-francis-breaks-his-silence-on-abuse-scandal
21327,neutral,We ... now,https://thehill.com/opinion/white-house/389069-we-can-make-america-great-now
42430,anger,Man ... probation,https://thehill.com/blogs/blog-briefing-room/news/415612-man-who-vandalized-trump-walk-of-fame-star-pleads-no-contest
6119,joy,2018 ... regimes,https://thehill.com/opinion/national-security/373310-2018-winter-olympics-an-occasion-to-rein-in-rogue-regimes
47284,neutral,Ginsburg ... lung,https://thehill.com/homenews/news/422476-ginsburg-undergoes-lung-procedure
4335,neutral,Immigrants ... future,https://thehill.com/blogs/congress-blog/politics/371294-immigrants-play-a-vital-role-in-securing-our-social-security
28376,neutral,FEMA ... plans,https://thehill.com/policy/energy-environment/397466-fema-avoids-climate-change-when-introducing-future-storm-resiliency
34045,disgust,Jimmy ... do',https://thehill.com/blogs/blog-briefing-room/404046-jimmy-carter-talking-about-impeaching-trump-is-wrong-thing-for
12621,neutral,Stormy ... Trump,https://thehill.com/opinion/white-house/380322-stormy-daniels-is-good-for-ratings-but-wont-change-any-minds-on-trump
7452,sadness,Top ... Pentagon,https://thehill.com/policy/defense/374623-top-mattis-aide-leaving-pentagon
38891,neutral,Study: ... profitability,https://thehill.com/policy/healthcare/410133-study-insurers-returning-to-pre-obamacare-probability
26302,neutral,DHS ... report,https://thehill.com/homenews/administration/394964-dhs-projected-to-make-fewer-border-arrests-in-june-report
29282,fear,Direct ... defeat,https://thehill.com/opinion/international/398294-direct-talks-between-US-and-taliban-would-undermine-democracy-in-Afghanistan-and-signal-defeat
14271,neutral,DHS ... theorists',https://thehill.com/homenews/administration/382039-dhs-spokesman-dismisses-critics-of-agency-news-database-as-conspiracy
5236,fear,In ... disunity,https://thehill.com/opinion/immigration/372347-in-the-trump-era-latino-advocacy-is-riddled-with-discouraging-disunity
39831,fear,Dating ... report,https://thehill.com/regulation/technology/411551-dating-app-for-trump-supporters-leaked-its-users-data-on-launch-day
25860,anger,The ... summit,https://thehill.com/homenews/1230-report/394403-wild-primary-night-for-dems-why-sarah-huckabee-sanders-got-secret-service-north-korea-upgrades-nuclear-facilities-photos
46987,neutral,Senators' ... bill,https://thehill.com/homenews/senate/422188-senators-last-minute-demands-may-delay-funding-bill
24648,neutral,Senate ... law,https://thehill.com/policy/finance/393020-senate-panel-approves-bill-with-funding-for-tax-law-implementation
26771,fear,Lessons ... normal,https://thehill.com/opinion/international/395682-lessons-from-mexicos-election-anti-establishment-politics-is-our-new
1974,neutral,Hope ... report,https://thehill.com/homenews/administration/369061-hope-hicks-to-meet-with-house-intel-in-russia-probe-report
2536,neutral,NAFTA ... patents,https://thehill.com/opinion/international/369413-nafta-20-needs-to-protect-american-business-patents
13678,neutral,Answering ... duty,https://thehill.com/opinion/white-house/381254-answering-the-us-census-is-your-civic-and-legal-duty
1281,fear,Senators ... bill,https://thehill.com/policy/healthcare/368421-senators-eye-puerto-rico-medicaid-funding-for-disaster-bill
3839,neutral,WaPo ... coverage,https://thehill.com/homenews/media/370878-wapo-interviews-clinton-supporters-in-response-to-trump-voter-coverage
9405,neutral,Week ... request,https://thehill.com/policy/defense/376502-week-ahead-military-brass-to-defend-budget-request
47907,fear,US ... Brexit,https://thehill.com/homenews/administration/423302-us-ambassador-trump-might-visit-uk-after-brexit
35805,neutral,Woodward: ... Trump,https://thehill.com/homenews/administration/405842-woodward-kelly-mattis-are-not-telling-the-truth-in-denying-comments
27625,neutral,America’s ... here,https://thehill.com/opinion/cybersecurity/396090-americas-culture-of-security-imperative-is-here
2751,neutral,Lawmakers ... bill,https://thehill.com/policy/cybersecurity/231112-house-gets-data-breach-bill
13381,neutral,Sally ... breach,https://thehill.com/policy/cybersecurity/242231-sally-beauty-confirms-second-data-breach
11728,neutral,Supreme ... 'cocktails',https://thehill.com/regulation/court-battles/240433-supreme-court-to-hear-arguments-in-case-challenging-okla-death
12619,neutral,Ben ... wage,https://thehill.com/blogs/ballot-box/241449-ben-carson-backs-raising-minimum-wage
22923,neutral,FTC ... Time,https://thehill.com/blogs/congress-blog/technology/252197-ftc-forcing-accountability-for-cyber-security-high-time
14163,anger,Cleveland ... violent,https://thehill.com/blogs/blog-briefing-room/news/243034-cleveland-police-71-arrested-in-night-of-protests
12033,anger,Six ... homicide,https://thehill.com/homenews/news/240767-freddie-gray-death-ruled-a-homicide
31973,neutral,Toy ... children,https://thehill.com/policy/cybersecurity/261475-educational-app-store-hack-reported-to-expose-200000-children
30035,neutral,John ... more,https://thehill.com/opinion/john-feehery/259588-john-feehery-our-veterans-deserve-more
16137,neutral,The ... Partnerships,https://thehill.com/sponsored/content/244981-the-power-of-public-private-partnerships
3264,neutral,Norway ... 2030,https://thehill.com/policy/energy-environment/231687-norway-to-slash-pollution-40-percent-by-2030
32997,neutral,Kareem ... triumph’,https://thehill.com/blogs/ballot-box/presidential-races/262694-kareem-abdul-jabbar-trump-is-isiss-greatest-triumph
15902,neutral,GOP ... rule,https://thehill.com/policy/energy-environment/244844-gop-pushes-changes-to-clean-air-law-to-fight-ozone-rule
22010,fear,North ... exercises,https://thehill.com/blogs/blog-briefing-room/news/251213-north-korea-threatens-to-attack-us-over-military-exercises
9069,neutral,Obama ... disorder,https://thehill.com/blogs/congress-blog/foreign-policy/237645-obama-and-venezuela-executive-disorder
15775,fear,CEOs ... fight,https://thehill.com/policy/transportation/244760-hotel-ceos-warn-of-protectionism-in-foreign-airline-subsidy-fight
19918,surprise,Trump: ... loans?,https://thehill.com/policy/finance/248913-trump-why-is-federal-government-making-money-on-student-loans
12400,neutral,Tax ... finds,https://thehill.com/policy/finance/241269-report-tax-cheats-keep-jobs-at-irs
1863,neutral,Congress ... battle,https://thehill.com/policy/technology/230105-congress-girds-for-net-battle
4502,neutral,Builder ... recovery,https://thehill.com/policy/finance/232948-builder-confidence-drops-in-february-but-reflects-continued-recovery
8392,neutral,Walker ... shift,https://thehill.com/blogs/ballot-box/presidential-races/237136-walker-disputes-account-of-immigration-shift
5103,neutral,OVERNIGHT ... independence,https://thehill.com/policy/finance/overnights/233719-overnight-finance-yellen-defends-feds-independence
8948,fear,Drug ... medicine,https://thehill.com/blogs/congress-blog/healthcare/237489-drug-importation-not-as-dangerous-as-unaffordable-medicine
11908,neutral,Lower ... 16?,https://thehill.com/blogs/congress-blog/politics/240558-lower-the-voting-age-to-16
26829,neutral,Paul ... block,https://thehill.com/blogs/blog-briefing-room/news/256285-rand-pauls-campaign-auctions-off-clintons-fiction-book
11614,neutral,With ... bill,https://thehill.com/policy/technology/240302-with-clock-ticking-lawmakers-unveil-patriot-act-bill
321,neutral,LIVE: ... in,https://thehill.com/228590-live-new-senate-members-sworn-in
19212,neutral,Bill ... records,https://thehill.com/policy/defense/248167-bill-would-allow-troops-kicked-out-for-sexual-orientation-to-correct-their
28555,neutral,Biden ... run,https://thehill.com/blogs/blog-briefing-room/news/258048-biden-told-family-you-know-i-just-dont-think-theres-time-for
33918,neutral,Clinton’s ... horns,https://thehill.com/blogs/ballot-box/presidential-races/263672-clintons-message-to-trump-supporter-i-dont-have-horns
3142,sadness,Black ... crisis,https://thehill.com/blogs/pundits-blog/economy-budget/231529-black-families-middle-class-crisis
23539,sadness,Palin: ... trip,https://thehill.com/blogs/blog-briefing-room/news/252794-palin-obama-missed-some-stuff-on-touristy-alaska-trip
33383,fear,Stakes ... fight,https://thehill.com/policy/finance/263015-stakes-high-for-obama-in-year-end-tax-fight
5287,fear,Insurance ... case,https://thehill.com/policy/healthcare/233795-insurance-group-raises-alarms-about-looming-obamacare-case
9970,anger,Rubio ... Clinton,https://thehill.com/blogs/ballot-box/presidential-races/238595-report-rubio-announces-candidacy
13173,neutral,Menendez: ... denying’,https://thehill.com/blogs/floor-action/senate/207882-menendez-epa-rule-moves-us-away-from-climate-denying
26297,fear,McCaul: ... threat,https://thehill.com/blogs/floor-action/house/221646-mccaul-ottawa-shooting-reminder-of-homegrown-terrorism-threat
21242,fear,House ... ISIS,https://thehill.com/blogs/floor-action/house/216521-house-gop-bill-would-authorize-use-of-force-against-isis
4474,fear,Fannie ... bailout,https://thehill.com/policy/finance/198953-fannie-mae-profits-exceed-amount-of-taxpayer-bailout
16020,anger,Court ... power,https://thehill.com/regulation/court-battles/210944-unions-dodge-bullet-at-supreme-court
3004,disgust,Poll: ... ObamaCare,https://thehill.com/blogs/blog-briefing-room/news/197427-poll-51-percent-disapprove-of-obamacare
16157,neutral,Republican: ... status,https://thehill.com/blogs/blog-briefing-room/news/211189-republican-no-problem-for-house-to-pass-path-to-legal-status
27540,neutral,Source: ... chairmanship,https://thehill.com/blogs/ballot-box/senate-races/223074-sen-heller-to-seek-nrsc-chairmanship
29207,neutral,Sen. ... odds,https://thehill.com/policy/energy-environment/224707-whitehouse-climate-fight-assisted-by-shift-of-power-in-senate-to
7739,neutral,House ... Obama,https://thehill.com/blogs/floor-action/votes/202368-ukraine-bills-clear-house-head-to-obama
13724,neutral,Six ... ring,https://thehill.com/blogs/ballot-box/208589-dnc-announces-2016-competing-cities
28345,fear,Republican ... plan,https://thehill.com/policy/technology/223813-gop-lawmakers-warn-fcc-against-obamas-web-plan
4296,neutral,Markey ... guns,https://thehill.com/blogs/floor-action/senate/198751-markey-wants-fingerprint-recognition-guns
23814,neutral,Homeland ... Service,https://thehill.com/blogs/floor-action/house/219196-homeland-security-chair-orders-review-of-secret-service
15588,fear,Pentagon ... terrorists,https://thehill.com/policy/defense/210592-pentagon-official-libya-a-magnet-for-terrorists
23688,fear,Mining ... momentum,https://thehill.com/blogs/congress-blog/economy-budget/218924-mining-regs-threaten-us-economic-momentum
25160,neutral,Australian ... humanity',https://thehill.com/policy/energy-environment/220609-australian-pm-coal-is-good-for-humanity
16633,neutral,Obama ... border,https://thehill.com/homenews/administration/211554-obama-wants-37b-for-border
15223,fear,Fears ... rule,https://thehill.com/policy/energy-environment/210130-fears-of-epa-land-grab-create-groundswell-against-water-rule
9361,fear,Reps. ... Marathon,https://thehill.com/blogs/blog-briefing-room/news/203940-sinema-and-kennedy-running-the-boston-marathon
183,neutral,Rohrabacher ... Russia,https://thehill.com/policy/international/194337-rohrabacher-urges-security-cooperation-with-russia
22492,neutral,Poll: ... spending,https://thehill.com/policy/transportation/217708-poll-68-percent-want-more-transit-spending
19274,neutral,Obama ... action,https://thehill.com/homenews/administration/214549-obama-defends-executive-action
32111,anger,Paul ... cheerleader,https://thehill.com/policy/international/227824-paul-fires-back-after-rubio-labels-him-an-obama-cheerleader
18671,sadness,Report: ... September,https://thehill.com/policy/technology/213767-report-no-sprint-t-mobile-deal-before-september
6782,neutral,States ... cuts,https://thehill.com/homenews/house/201237-states-outflank-gop-on-food-stamp-cuts
10428,anger,Benghazi ... out,https://thehill.com/blogs/blog-briefing-room/205125-kerry-aide-speaks-out-on-benghazi-subpoena
22708,fear,Biden ... Keystone,https://thehill.com/policy/energy-environment/218125-biden-mum-on-keystone-pipeline
2073,neutral,Data-driven ... growth,https://thehill.com/blogs/congress-blog/economy-budget/196283-data-driven-growth
7123,anger,GOP ... testimony,https://thehill.com/policy/healthcare/201715-gop-again-accuses-sebelius-of-misleading
29887,neutral,5 ... Obama,https://thehill.com/policy/energy-environment/225469-5-things-greens-still-want-from-obama
5489,neutral,House ... efficiency,https://thehill.com/policy/energy-environment/200027-house-passes-energy-efficiency-bill
5416,joy,First ... percent,https://thehill.com/blogs/blog-briefing-room/news/199805-michelle-obamas-favorable-rating-at-66-percent
3272,neutral,European ... Internet,https://thehill.com/blogs/congress-blog/technology/267793-european-courts-should-provide-a-clear-safe-harbor-for-the
26357,neutral,Trump ... immigrants,https://thehill.com/blogs/ballot-box/presidential-races/293397-trump-were-going-to-see-about-deportataions
6055,disgust,Defying ... Sanders,https://thehill.com/business-a-lobbying/business-a-lobbying/270682-only-a-few-lobbyists-give-to-2016-outsiders
1899,neutral,Ted ... Clinton,https://thehill.com/blogs/ballot-box/presidential-races/266444-ted-nugent-hang-obama-and-clinton
38749,fear,Trump ... country',https://thehill.com/homenews/308030-trump-says-osu-attack-suspect-should-not-have-been-in-our-country
28835,neutral,"US, ... October",https://thehill.com/business-a-lobbying/296240-us-eu-set-next-round-of-talks-for-early-october
5204,neutral,New ... plants,https://thehill.com/regulation/269838-new-regs-for-friday-zika-virus-ethics-plants
24907,fear,Trump ... Guantanamo,https://thehill.com/blogs/ballot-box/presidential-races/291208-trump-says-hed-prosecute-us-citizens-in-guantanamo
35950,neutral,Budowsky: ... America,https://thehill.com/opinion/brent-budowsky/304817-budowsky-sanders-battles-for-clinton-progressives-and-america
23669,neutral,AFL-CIO ... states,https://thehill.com/regulation/289756-afl-cio-launching-clinton-campaign-in-battleground-states
28322,fear,Week ... threats,https://thehill.com/policy/cybersecurity/295177-week-ahead-focus-turns-to-election-hacking-threats
24493,fear,Gingrich: ... weeks',https://thehill.com/blogs/ballot-box/presidential-races/290645-gingrich-trump-has-had-tough-two-weeks-but-can-bounce
3205,neutral,House ... bill,https://thehill.com/blogs/floor-action/house/267980-house-passes-public-housing-reform-bill
33627,disgust,Writing ... states,https://thehill.com/homenews/campaign/301785-writing-in-mike-pence-wont-do-any-good-in-these-states
3725,neutral,Avoiding ... crack-up,https://thehill.com/blogs/congress-blog/presidential-campaign/268283-avoiding-a-gop-crack-up
15904,neutral,Sanders ... blood',https://thehill.com/blogs/ballot-box/presidential-races/281013-sanders-aide-were-trying-to-open-dem-party-to-new-blood
9427,fear,Trump's ... First',https://thehill.com/blogs/ballot-box/274383-trumps-new-foreign-policy-motto-america-first
14609,neutral,Funding ... Zika,https://thehill.com/blogs/congress-blog/healthcare/279405-funding-the-fight-against-zika
19284,anger,No ... drafted,https://thehill.com/blogs/pundits-blog/defense/284682-no-reason-why-women-shouldnt-be-drafted
24071,sadness,Billionaire ... president,https://thehill.com/blogs/ballot-box/presidential-races/290347-billionaire-klarman-trump-completely-unqualified-to-be
9705,neutral,US ... brigades,https://thehill.com/policy/defense/274721-army-plans-bulked-up-presence-in-europe
16314,fear,Sanders ... of?',https://thehill.com/blogs/ballot-box/presidential-races/281563-sanders-blasts-trump-what-are-you-afraid-of
35167,neutral,Clinton ... letter,https://thehill.com/blogs/ballot-box/presidential-races/303809-clinton-campaign-announces-record-breaking-online
27943,fear,Ryan ... conservatives,https://thehill.com/homenews/house/294913-ryan-faces-new-pressures-from-house-conservatives
32852,neutral,Microsoft ... purchase,https://thehill.com/policy/technology/301084-microsoft-seeks-eu-blessing-for-linkedin-purchase
32772,neutral,Clinton ... hacked,https://thehill.com/policy/cybersecurity/300769-podesta-twitter-hacked
4679,neutral,Trump ... impeached,https://thehill.com/blogs/ballot-box/presidential-races/269437-trump-dodges-on-whether-george-w-bush-should-have-been
36851,fear,Obama: ... temperament,https://thehill.com/blogs/ballot-box/presidential-races/305943-obama-trump-needs-to-work-on-temperament
6769,neutral,Overnight ... election,https://thehill.com/policy/healthcare/overnights/271707-overnight-healthcare-obama-readies-healthcare-law-for-latest
41514,neutral,Brazil ... economics,https://thehill.com/blogs/pundits-blog/international/311562-brazil-clamps-down-on-civil-rights-double-downs-on-failed
10826,neutral,House ... Day,https://thehill.com/policy/finance/275889-house-ways-and-means-to-vote-on-four-irs-bills
33509,neutral,Hollywood ... ago,https://thehill.com/blogs/pundits-blog/presidential-campaign/301818-hollywood-portrayed-the-trump-phenomenon-60-years
12505,neutral,Encryption ... McCaul-Warner,https://thehill.com/blogs/congress-blog/technology/277467-encryption-showdown-burr-feinstein-vs-mccaul-warner
37429,neutral,Jesse ... Clinton,https://thehill.com/homenews/administration/306517-jesse-jackson-to-obama-pardon-clinton
29513,anger,Conservative ... ObamaCare,https://thehill.com/policy/healthcare/296831-conservative-group-targets-evan-bayh-on-obamacare
28603,anger,Bills ... counterproductive,https://thehill.com/blogs/pundits-blog/technology/295924-bills-to-combat-patent-trolls-are-actually-counterproductive
21815,neutral,Gingrich: ... Muslims,https://thehill.com/blogs/blog-briefing-room/news/287972-gingrich-obama-isnt-qualified-to-criticize-me-over-muslims
32009,disgust,RNC ... 'inexcusable',https://thehill.com/blogs/blog-briefing-room/news/300006-rnc-official-trump-comments-inexcusable
23090,sadness,Progressive ... Grayson,https://thehill.com/blogs/ballot-box/senate-races/289320-progressive-fundraising-firm-will-cut-ties-with-grayson
17866,neutral,Trump ... denial,https://thehill.com/blogs/ballot-box/presidential-races/283129-trump-insists-don-king-endorsed-him-despite-denial
36787,fear,Michael ... sweep',https://thehill.com/blogs/ballot-box/presidential-races/305782-michael-moore-democratic-party-needs-a-clean-sweep
22479,anger,Melania ... plagiarism,https://thehill.com/blogs/ballot-box/presidential-races/288509-melanias-speechwriter-takes-blame-for-plagiarism
32619,fear,Hurricane ... chain,https://thehill.com/blogs/pundits-blog/energy-environment/349060-hurricane-harvey-puts-squeeze-on-oil-supply-chain
19437,fear,Senate ... vote,https://thehill.com/homenews/334862-senate-feels-pressure-for-summer-healthcare-vote
44655,anger,Uma ... bullet',https://thehill.com/blogs/in-the-know/in-the-know/361691-uma-thurman-rips-harvey-weinstein-you-dont-deserve-a-bullet
33502,anger,North ... 'tongue-lashing',https://thehill.com/blogs/blog-briefing-room/349918-north-korea-us-will-pay-for-nikki-haleys-tongue-lashing
46605,neutral,State ... birth,https://thehill.com/policy/international/363821-state-dept-still-wont-allow-american-citizens-born-in-jerusalem-to
49125,fear,Family ... allegations,https://thehill.com/policy/national-security/366347-family-of-former-marine-accused-of-planning-christmas-terror-attack
3791,sadness,USA ... Trump,https://thehill.com/homenews/media/316915-usa-today-sports-columnist-tom-brady-must-publicly-disavow-trump
9175,anger,Dem ... true,https://thehill.com/blogs/blog-briefing-room/news/323192-dem-rep-claims-without-evidence-that-some-trump-dossier
4325,neutral,New ... efficiency,https://thehill.com/regulation/317310-new-regs-for-thursday-toys-fireworks-efficiency
23349,neutral,Our ... it.,https://thehill.com/blogs/congress-blog/338982-our-flood-insurance-system-is-broken-heres-how-we-fix-it
832,disgust,Sanders: ... replacement,https://thehill.com/policy/healthcare/health-insurance/313444-sanders-gop-damn-well-needs-obamacare-replacement
2224,neutral,Pruitt ... states,https://thehill.com/policy/energy-environment/314786-pruitt-says-his-epa-will-work-with-the-states
28129,anger,Halliburton ... violation,https://thehill.com/policy/energy-environment/344128-halliburton-to-pay-292m-to-settle-sec-violation
2727,neutral,GOP ... days,https://thehill.com/homenews/house/315508-house-majority-leader-presents-legislative-agenda-for-the-next-100-days
28826,neutral,Trump ... report,https://thehill.com/homenews/administration/345090-trump-to-sign-memo-on-chinese-intel-property-trade-practices-friday
39281,neutral,Dem ... nominees,https://thehill.com/policy/energy-environment/356073-dem-senator-puts-holds-on-two-epa-nominees
722,fear,Nunes: ... inauguration,https://thehill.com/policy/cybersecurity/313217-nunes-on-intelligence-communitys-report-this-looks-like-a-political
16850,neutral,Rand ... surveillance,https://thehill.com/blogs/floor-action/senate/332418-rand-paul-asks-intelligence-committee-for-surveillance-details
6665,neutral,Congressional ... soon,https://thehill.com/homenews/house/320305-congressional-black-caucus-expected-to-meet-with-trump-soon
25640,neutral,Meet ... meeting,https://thehill.com/policy/cybersecurity/341540-meet-the-man-behind-trump-jrs-russia-meeting
46266,neutral,Dems ... fight,https://thehill.com/policy/healthcare/363420-dems-push-for-more-money-for-opioid-fight
19526,neutral,GOP ... June,https://thehill.com/policy/transportation/335150-more-guidance-expected-on-trumps-infrastructure-plan
20568,neutral,Issa ... choice',https://thehill.com/blogs/blog-briefing-room/336248-issa-distances-himself-from-trump-at-contentious-town-hall
27203,neutral,Russian ... report,https://thehill.com/homenews/news/343092-russian-lawyer-who-met-trump-jr-represented-spy-agency-report
13120,neutral,Kagan ... justice,https://thehill.com/regulation/court-battles/328046-kagan-says-there-are-three-things-the-junior-supreme-court-justice
15284,neutral,Warren ... too,https://thehill.com/blogs/blog-briefing-room/news/330799-warren-to-trump-you-may-not-like-it-but-the-constitution
3349,sadness,US ... report,https://thehill.com/homenews/administration/316386-us-halts-refugee-resettlement-interviews-report
6121,fear,Schumer ... administration,https://thehill.com/homenews/senate/319702-schumer-warns-of-possible-cover-up-by-trump-administration
7137,disgust,Eric ... Dept.,https://thehill.com/policy/energy-environment/320916-eric-trumps-brother-in-law-working-at-energy-dept
27037,anger,Paul: ... lost,https://thehill.com/homenews/senate/342896-paul-dems-running-partisan-witch-hunt-probes-of-trump-because-they-lost
24733,disgust,Maxine ... housing',https://thehill.com/homenews/house/340574-maxine-waters-ben-carson-doesnt-care-about-people-in-public-housing
18593,neutral,Sherrod ... Ohio,https://thehill.com/homenews/campaign/333961-sherrod-brown-looks-to-defy-trump-trend-in-ohio
12942,fear,#FireBannon ... feud,https://thehill.com/blogs/in-the-know/in-the-know/327931-firebannon-and-firekushner-trend-on-twitter-amid-reports-of
8666,neutral,White ... tweet,https://thehill.com/homenews/administration/322764-white-house-corrects-trumps-erroneous-gitmo-tweet
21961,sadness,Megyn ... interview,https://thehill.com/homenews/media/337548-megyn-kelly-removed-as-host-of-sandy-hook-groups-event-over-alex-jones
45403,fear,The ... women,https://thehill.com/opinion/civil-rights/362350-the-wrong-judges-could-threaten-a-generation-of-women
41981,neutral,Brady ... bill,https://thehill.com/policy/finance/358882-brady-sees-small-business-support-for-tax-bill
7348,neutral,America ... space,https://thehill.com/blogs/pundits-blog/technology/321002-america-and-russia-must-cooperate-in-space
11871,fear,Trump: ... difficult',https://thehill.com/blogs/blog-briefing-room/news/326638-trump-meeting-with-chinese-leader-will-be-very-difficult
12483,joy,Romney ... report,https://thehill.com/blogs/ballot-box/327152-romney-to-headline-his-first-fundraiser-in-washington-since-inauguration
9230,fear,The ... replacement,https://thehill.com/blogs/pundits-blog/healthcare/323413-the-house-gops-puzzling-obamacare-replacement
12989,fear,Partisanship ... security,https://thehill.com/blogs/pundits-blog/homeland-security/327656-partisanship-on-the-house-intelligence-committee
1614,neutral,Confirm ... Massachusetts,https://thehill.com/blogs/congress-blog/judicial/314071-confirm-inga-bernstein-for-the-district-of-massachusetts
40978,neutral,Poll: ... approval,https://thehill.com/homenews/administration/357833-poll-trump-hits-all-time-low-in-job-approval
20912,anger,Fox ... you,https://thehill.com/homenews/administration/336679-fox-host-to-trump-fake-news-media-isnt-the-issue-its-you
25399,anger,Australian ... viral,https://thehill.com/blogs/blog-briefing-room/news/341165-australian-broadcasters-scathing-anti-trump-g-20-report-goes
9621,fear,Trump’s ... services,https://thehill.com/opinion/op-ed/323962-trumps-sanctuary-cities-order-threatens-public-services
19068,neutral,Bob ... speech,https://thehill.com/media/334523-bob-schieffer-trump-actually-sounded-presidential-in-saudi-speech
32179,neutral,Mueller ... report,https://thehill.com/blogs/blog-briefing-room/news/348653-mueller-working-with-new-york-attorney-general-in-manafort
26370,anger,GOP ... healthcare,https://thehill.com/business-a-lobbying/342227-collins-cruz-amendment-not-way-to-go-with-obamacare-repeal-and-replace
27799,neutral,Businesses ... regs,https://thehill.com/regulation/business/189770-businesses-hire-up-to-deal-with-mounting-regulations
24839,fear,Rep. ... challenger,https://thehill.com/blogs/ballot-box/house-races/327121-mich-gop-rep-amash-gets-primary-challenge-from-the-right
5342,neutral,OVERNIGHT ... agenda,https://thehill.com/policy/finance/286243-overnight-money-
25215,anger,Cornyn: ... check’,https://thehill.com/blogs/floor-action/senate/328143-cornyn-obama-is-asking-for-a-blank-check
3126,joy,Obama ... anniversary,https://thehill.com/policy/healthcare/281399-obama-celebrates-roe-v-wade-anniversary
22598,sadness,Lawmakers ... shooting,https://thehill.com/blogs/blog-briefing-room/news/322415-lawmakers-express-prayers-after-navy-yard-shooting
13179,neutral,Congressman ... list,https://thehill.com/blogs/in-the-know/in-the-know/302705-congressman-not-flattered-to-be-featured-on-comb-overs-in-congress-list
13499,anger,House ... funding,https://thehill.com/policy/defense/303669-house-panel-defeats-plan-to-block-f-35-funding-
21009,disgust,Bill ... ObamaCare,https://thehill.com/policy/healthcare/319113-bill-clinton-to-tout-obamacare
13355,neutral,Legislators ... unlocking,https://thehill.com/blogs/congress-blog/technology/303379-legislators-choosing-populism-over-good-policy-on-mobile-phone-unlocking
6631,neutral,Senate’s ... April,https://thehill.com/homenews/senate/288907-gang-of-8-well-have-bill-in-april
