,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,url,emotion,headline,source,yr,sentiment,rel,short_title,full_title,time,url_regex,url_time
3804,3804,3804,30426,2327,1246206,https://www.wsj.com/articles/buffetts-berkshire-hathaway-eyes-india-mobile-payments-firm-1535372330?tesla=y,neutral,Buffett’s ... Firm,wsj,2018,0,1,,,"[{'title': 'Updated Aug. 27, 2018 11:35 am ET'}]","Aug. 27, 2018",2018-08-27
3805,3805,3805,30427,2328,1246244,https://www.wsj.com/articles/global-stocks-tick-higher-as-investors-digest-jackson-hole-remarks-1535360431?tesla=y,fear,Nasdaq ... Time,wsj,2018,-1,1,,,"[{'title': 'Updated Aug. 27, 2018 5:56 pm ET'}]","Aug. 27, 2018",2018-08-27
3806,3806,3806,30428,2329,1246312,https://www.wsj.com/articles/best-buy-raises-outlook-as-earnings-beat-1535458064?tesla=y,neutral,Best ... Higher,wsj,2018,0,1,,,"[{'title': 'Updated Aug. 28, 2018 11:34 am ET'}]","Aug. 28, 2018",2018-08-28
3807,3807,3807,30429,2330,1246391,https://www.wsj.com/articles/global-stocks-rise-as-u-s-mexico-near-trade-deal-1535441750?tesla=y,neutral,Stocks ... Deal,wsj,2018,0,1,,,"[{'title': 'Updated Aug. 28, 2018 6:20 pm ET'}]","Aug. 28, 2018",2018-08-28
3808,3808,3808,30430,2331,1246473,https://www.wsj.com/articles/global-stocks-tick-higher-as-nafta-talks-proceed-1535529318?tesla=y,neutral,Tech ... Higher,wsj,2018,0,1,,,"[{'title': 'Updated Aug. 29, 2018 5:16 pm ET'}]","Aug. 29, 2018",2018-08-29
3809,3809,3809,30431,2332,1246497,https://www.wsj.com/articles/slower-gdp-growth-challenges-modi-ahead-of-indian-elections-1535556011?tesla=y,neutral,Slower ... Elections,wsj,2018,0,1,,,"[{'title': 'Aug. 29, 2018 11:20 am ET'}]","Aug. 29, 2018",2018-08-29
3810,3810,3810,30432,2333,1246508,https://www.wsj.com/articles/shares-in-mtn-plunge-after-nigeria-demands-telecom-giant-return-8-billion-1535626883?tesla=y,sadness,Shares ... Billion,wsj,2018,-1,1,,,"[{'title': 'Updated Aug. 30, 2018 8:39 am ET'}]","Aug. 30, 2018",2018-08-30
3811,3811,3811,30433,2334,1246537,https://www.wsj.com/articles/icbc-worlds-biggest-bank-posts-4-9-net-profit-rise-1535632307?tesla=y,surprise,"ICBC, ... Rise",wsj,2018,0,1,,,"[{'title': 'Aug. 30, 2018 8:31 am ET'}]","Aug. 30, 2018",2018-08-30
3812,3812,3812,30434,2335,1246575,https://www.wsj.com/articles/dollar-store-sales-rise-but-shoppers-feel-cash-strapped-1535660914?tesla=y,fear,Dollar-Store ... Costs,wsj,2018,-1,1,,,"[{'title': 'Updated Aug. 30, 2018 5:55 pm ET'}]","Aug. 30, 2018",2018-08-30
3813,3813,3813,30435,2336,1246628,https://www.wsj.com/articles/copper-edges-lower-as-investors-eye-trade-1535635482?tesla=y,neutral,Copper ... Trade,wsj,2018,0,1,,,"[{'title': 'Updated Aug. 30, 2018 4:18 pm ET'}]","Aug. 30, 2018",2018-08-30
3814,3814,3814,30436,2337,1246669,https://www.wsj.com/articles/brazils-sky-high-lending-rates-hurt-consumersand-economic-growth-1535707800?tesla=y,sadness,Brazil’s ... Growth,wsj,2018,-1,1,,,"[{'title': 'Aug. 31, 2018 5:30 am ET'}]","Aug. 31, 2018",2018-08-31
3815,3815,3815,30437,2338,1246777,https://www.wsj.com/articles/global-economy-week-ahead-trade-deficit-and-jobs-report-1535914801?tesla=y,neutral,Global ... Report,wsj,2018,0,1,,,"[{'title': 'Sept. 2, 2018 3:00 pm ET'}]","Sept. 2, 2018",2018-09-02
3816,3816,3816,30438,2339,1246837,https://www.wsj.com/articles/global-stocks-drop-as-nafta-rewrite-drags-on-1535961366?tesla=y,sadness,Global ... On,wsj,2018,-1,1,,,"[{'title': 'Updated Sept. 3, 2018 12:19 pm ET'}]","Sept. 3, 2018",2018-09-03
3817,3817,3817,30439,2340,1246902,https://www.wsj.com/articles/european-forex-and-fixed-income-market-talk-roundup-1536052810?tesla=y,neutral,European ... Roundup,wsj,2018,0,1,,,"[{'title': 'Sept. 4, 2018 5:20 am ET'}]","Sept. 4, 2018",2018-09-04
3818,3818,3818,30440,2341,1246915,https://www.wsj.com/articles/italian-budget-relief-boosts-europe-stocks-1536047492?tesla=y,neutral,U.S. ... Fall,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 4, 2018 5:41 pm ET'}]","Sept. 4, 2018",2018-09-04
3819,3819,3819,30441,2342,1246916,https://www.wsj.com/articles/u-s-dollar-rises-following-strong-economic-data-1536078433?tesla=y,neutral,U.S. ... Backdrop,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 4, 2018 5:47 pm ET'}]","Sept. 4, 2018",2018-09-04
3820,3820,3820,30442,2343,1246991,https://www.wsj.com/articles/metals-prices-rise-on-weaker-dollar-1536173504?tesla=y,neutral,Metals ... Dollar,wsj,2018,0,1,,,"[{'title': 'Sept. 5, 2018 2:51 pm ET'}]","Sept. 5, 2018",2018-09-05
3821,3821,3821,30443,2344,1247011,https://www.wsj.com/articles/global-stocks-fall-amid-nafta-uncertainty-1536133979?tesla=y,sadness,Internet ... 500,wsj,2018,-1,1,,,"[{'title': 'Updated Sept. 5, 2018 5:23 pm ET'}]","Sept. 5, 2018",2018-09-05
3822,3822,3822,30444,2345,1247071,https://www.wsj.com/articles/oil-falls-as-gulf-coast-storm-weakens-1536142156?tesla=y,neutral,Oil ... Weakens,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 5, 2018 4:59 pm ET'}]","Sept. 5, 2018",2018-09-05
3823,3823,3823,30445,2346,1247141,https://www.wsj.com/articles/dollar-drops-as-investors-await-u-s-economic-data-1536254584?tesla=y,fear,Dollar ... Data,wsj,2018,-1,1,,,"[{'title': 'Sept. 6, 2018 1:23 pm ET'}]","Sept. 6, 2018",2018-09-06
3824,3824,3824,30446,2347,1247188,https://www.wsj.com/articles/global-stocks-drop-as-trade-threats-linger-1536220656?tesla=y,fear,Weak ... 500,wsj,2018,-1,1,,,"[{'title': 'Updated Sept. 6, 2018 4:47 pm ET'}]","Sept. 6, 2018",2018-09-06
3825,3825,3825,30447,2348,1247197,https://www.wsj.com/articles/secs-stock-trading-experiment-cost-investors-over-300-million-study-finds-1536206461?tesla=y,neutral,SEC’s ... Finds,wsj,2018,0,1,,,"[{'title': 'Sept. 6, 2018 12:01 am ET'}]","Sept. 6, 2018",2018-09-06
3826,3826,3826,30448,2349,1247317,https://www.wsj.com/articles/global-stocks-pause-ahead-of-jobs-report-1536306717?tesla=y,fear,U.S. ... Tariffs,wsj,2018,-1,1,,,"[{'title': 'Updated Sept. 7, 2018 4:33 pm ET'}]","Sept. 7, 2018",2018-09-07
3827,3827,3827,30449,2350,1247477,https://www.wsj.com/articles/trade-barbs-pressure-global-stocks-1536566752?tesla=y,fear,S&P ... Data,wsj,2018,-1,1,,,"[{'title': 'Updated Sept. 10, 2018 4:47 pm ET'}]","Sept. 10, 2018",2018-09-10
3828,3828,3828,30450,2351,1247491,https://www.wsj.com/articles/boston-fed-president-backs-quarterly-rate-increases-1536552061?tesla=y,neutral,Boston ... Increases,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 10, 2018 12:03 am ET'}]","Sept. 10, 2018",2018-09-10
3829,3829,3829,30451,2352,1247509,https://www.wsj.com/articles/oil-prices-edge-higher-as-investors-weigh-supply-concerns-1536575385?tesla=y,neutral,U.S. ... Signals,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 10, 2018 3:26 pm ET'}]","Sept. 10, 2018",2018-09-10
3830,3830,3830,30452,2353,1247518,https://www.wsj.com/articles/global-economy-week-ahead-consumer-prices-retail-sales-beige-book-1536609271?tesla=y,surprise,Global ... Book,wsj,2018,0,1,,,"[{'title': 'Sept. 10, 2018 3:54 pm ET'}]","Sept. 10, 2018",2018-09-10
3831,3831,3831,30453,2354,1247548,https://www.wsj.com/articles/global-stocks-pause-as-investors-parse-trade-developments-1536653626?tesla=y,neutral,U.S. ... Worries,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 11, 2018 5:42 pm ET'}]","Sept. 11, 2018",2018-09-11
3832,3832,3832,30454,2355,1247593,https://www.wsj.com/articles/casino-stocks-tumble-as-hong-kong-nears-bear-market-1536643088?tesla=y,neutral,Casino ... Market,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 11, 2018 4:38 am ET'}]","Sept. 11, 2018",2018-09-11
3833,3833,3833,30455,2356,1247753,https://www.wsj.com/articles/iphone-xs-vs-xs-max-vs-xrvs-x-vs-8-vs-7-whats-the-difference-1536785427?tesla=y,neutral,iPhone ... Difference?,wsj,2018,0,1,,,"[{'title': 'Sept. 12, 2018 4:50 pm ET'}]","Sept. 12, 2018",2018-09-12
3834,3834,3834,30456,2357,1247794,https://www.wsj.com/articles/u-s-consumer-prices-edge-higher-in-august-1536842016?tesla=y,neutral,Consumer ... 2018,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 13, 2018 1:37 pm ET'}]","Sept. 13, 2018",2018-09-13
3835,3835,3835,30457,2358,1247797,https://www.wsj.com/articles/copper-prices-gain-as-dollar-weakens-1536858685?tesla=y,neutral,Copper ... Weakens,wsj,2018,0,1,,,"[{'title': 'Sept. 13, 2018 1:11 pm ET'}]","Sept. 13, 2018",2018-09-13
3836,3836,3836,30458,2359,1247866,https://www.wsj.com/articles/global-stocks-buoyed-by-fresh-trade-hope-1536826250?tesla=y,fear,U.S. ... Ease,wsj,2018,-1,1,,,"[{'title': 'Updated Sept. 13, 2018 4:41 pm ET'}]","Sept. 13, 2018",2018-09-13
3837,3837,3837,30459,2360,1247950,https://www.wsj.com/articles/gold-prices-fall-on-stronger-dollar-1536937795?tesla=y,neutral,Metals ... Data,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 14, 2018 3:03 pm ET'}]","Sept. 14, 2018",2018-09-14
3838,3838,3838,30460,2361,1247971,https://www.wsj.com/articles/trade-prospects-lift-global-stocks-1536911221?tesla=y,neutral,Stocks ... Gains,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 14, 2018 5:19 pm ET'}]","Sept. 14, 2018",2018-09-14
3839,3839,3839,30461,2362,1248072,https://www.wsj.com/articles/global-economy-week-ahead-brazil-rate-decision-and-u-s-jobless-claims-1537143574?tesla=y,sadness,Global ... Claims,wsj,2018,-1,1,,,"[{'title': 'Sept. 16, 2018 8:19 pm ET'}]","Sept. 16, 2018",2018-09-16
3840,3840,3840,30462,2363,1248122,https://www.wsj.com/articles/in-rare-step-saudis-sovereign-wealth-fund-raises-11-billion-loan-1537170690?tesla=y,surprise,In ... Loan,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 17, 2018 12:29 pm ET'}]","Sept. 17, 2018",2018-09-17
3841,3841,3841,30463,2364,1248216,https://www.wsj.com/articles/many-investors-expect-global-growth-to-slow-1537288997?tesla=y,neutral,Many ... Slow,wsj,2018,0,1,,,"[{'title': 'Sept. 18, 2018 12:43 pm ET'}]","Sept. 18, 2018",2018-09-18
3842,3842,3842,30464,2365,1248237,https://www.wsj.com/articles/benefit-gains-exceed-wage-growth-new-labor-data-shows-1537289455?tesla=y,neutral,Employers ... Raises,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 18, 2018 7:30 pm ET'}]","Sept. 18, 2018",2018-09-18
3843,3843,3843,30465,2366,1248327,https://www.wsj.com/articles/world-poverty-falls-below-750-million-report-says-1537366273?tesla=y,neutral,World ... Says,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 19, 2018 10:18 am ET'}]","Sept. 19, 2018",2018-09-19
3844,3844,3844,30466,2367,1248358,https://www.wsj.com/articles/dollar-weakens-as-global-growth-concerns-ease-1537369972?tesla=y,fear,Dollar ... Ease,wsj,2018,-1,1,,,"[{'title': 'Updated Sept. 19, 2018 6:47 pm ET'}]","Sept. 19, 2018",2018-09-19
3845,3845,3845,30467,2368,1248384,https://www.wsj.com/articles/global-stocks-extend-rebound-as-trade-fears-ease-1537342379?tesla=y,fear,Major ... Ease,wsj,2018,-1,1,,,"[{'title': 'Updated Sept. 19, 2018 4:28 pm ET'}]","Sept. 19, 2018",2018-09-19
3846,3846,3846,30468,2369,1248402,https://www.wsj.com/articles/unprofitable-firms-are-outperforming-other-growth-stocks-1537358400?tesla=y,sadness,Unprofitable ... Stocks,wsj,2018,-1,1,,,"[{'title': 'Updated Sept. 19, 2018 5:11 pm ET'}]","Sept. 19, 2018",2018-09-19
3847,3847,3847,30469,2370,1248404,https://www.wsj.com/articles/copper-prices-advance-as-dollar-ticks-lower-1537371343?tesla=y,neutral,Copper ... Gains,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 19, 2018 4:18 pm ET'}]","Sept. 19, 2018",2018-09-19
3848,3848,3848,30470,2371,1248473,https://www.wsj.com/articles/global-stocks-pause-after-recent-gains-1537428686?tesla=y,neutral,U.S. ... Records,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 20, 2018 5:39 pm ET'}]","Sept. 20, 2018",2018-09-20
3849,3849,3849,30471,2372,1248508,https://www.wsj.com/articles/oecd-sees-trade-tensions-hindering-global-growth-1537434001?tesla=y,neutral,OECD ... Growth,wsj,2018,0,1,,,"[{'title': 'Sept. 20, 2018 5:00 am ET'}]","Sept. 20, 2018",2018-09-20
3850,3850,3850,30472,2373,1248533,https://www.wsj.com/articles/u-s-household-net-worth-neared-107-trillion-in-second-quarter-1537464357?tesla=y,neutral,U.S. ... Quarter,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 20, 2018 5:20 pm ET'}]","Sept. 20, 2018",2018-09-20
3851,3851,3851,30473,2374,1248592,https://www.wsj.com/articles/moodys-pegs-florences-economic-cost-at-38-billion-to-50-billion-1537572161?tesla=y,neutral,Moody’s ... Billion,wsj,2018,0,1,,,"[{'title': 'Sept. 21, 2018 7:22 pm ET'}]","Sept. 21, 2018",2018-09-21
3852,3852,3852,30474,2375,1248673,https://www.wsj.com/articles/global-economy-week-ahead-fed-policy-statement-gdp-estimate-and-other-data-1537718094?tesla=y,neutral,Global ... Data,wsj,2018,0,1,,,"[{'title': 'Sept. 23, 2018 11:54 am ET'}]","Sept. 23, 2018",2018-09-23
3853,3853,3853,30475,2376,1248721,https://www.wsj.com/articles/companies-buy-earnings-gains-by-buying-back-stock-1537711201?tesla=y,neutral,Share ... Earnings,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 23, 2018 5:18 pm ET'}]","Sept. 23, 2018",2018-09-23
3854,3854,3854,30476,2377,1248791,https://www.wsj.com/articles/mexican-consumer-prices-rise-less-than-expected-1537797388?tesla=y,neutral,Mexican ... Expected,wsj,2018,0,1,,,"[{'title': 'Sept. 24, 2018 9:56 am ET'}]","Sept. 24, 2018",2018-09-24
3855,3855,3855,30477,2378,1248822,https://www.wsj.com/articles/global-stocks-drop-as-hopes-for-a-trade-truce-fade-1537774525?tesla=y,sadness,Dow ... Fade,wsj,2018,-1,1,,,"[{'title': 'Updated Sept. 24, 2018 7:36 pm ET'}]","Sept. 24, 2018",2018-09-24
3856,3856,3856,30478,2379,1248843,https://www.wsj.com/articles/hank-greenbergs-aig-wouldnt-have-needed-a-bailout-1537912677?tesla=y,neutral,Hank ... Bailout,wsj,2018,0,1,,,"[{'title': 'Sept. 25, 2018 5:57 pm ET'}]","Sept. 25, 2018",2018-09-25
3857,3857,3857,30479,2380,1248890,https://www.wsj.com/articles/softbank-leads-1-billion-investment-in-indian-hotel-chain-oyo-1537871516?tesla=y,neutral,SoftBank ... Startup,wsj,2018,0,1,,,"[{'title': 'Sept. 25, 2018 6:31 am ET'}]","Sept. 25, 2018",2018-09-25
3858,3858,3858,30480,2381,1248903,https://www.wsj.com/articles/global-stocks-tick-higher-as-trade-focus-shifts-to-south-korea-1537862190?tesla=y,neutral,U.S. ... Gains,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 25, 2018 4:31 pm ET'}]","Sept. 25, 2018",2018-09-25
3859,3859,3859,30481,2382,1248929,https://www.wsj.com/articles/u-s-dollar-declines-before-fed-meeting-1537892319?tesla=y,fear,U.S. ... Meeting,wsj,2018,-1,1,,,"[{'title': 'Sept. 25, 2018 12:18 pm ET'}]","Sept. 25, 2018",2018-09-25
3860,3860,3860,30482,2383,1248992,https://www.wsj.com/articles/global-stocks-mixed-ahead-of-fed-rate-decision-1537949633?tesla=y,sadness,U.S. ... Increase,wsj,2018,-1,1,,,"[{'title': 'Updated Sept. 26, 2018 5:33 pm ET'}]","Sept. 26, 2018",2018-09-26
3861,3861,3861,30483,2384,1249020,https://www.wsj.com/articles/bed-bath-beyond-revenue-falls-short-of-analysts-expectations-1538003148?tesla=y,neutral,Bed ... Expectations,wsj,2018,0,1,,,"[{'title': 'Sept. 26, 2018 7:05 pm ET'}]","Sept. 26, 2018",2018-09-26
3862,3862,3862,30484,2385,1249229,https://www.wsj.com/articles/eurozone-inflation-accelerates-further-beyond-ecbs-target-1538126668?tesla=y,neutral,Eurozone ... Target,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 28, 2018 6:32 am ET'}]","Sept. 28, 2018",2018-09-28
3863,3863,3863,30485,2386,1249240,https://www.wsj.com/articles/emerging-markets-double-whammy-expensive-oil-weak-currencies-1538132400?tesla=y,neutral,Emerging ... Currencies,wsj,2018,0,1,,,"[{'title': 'Sept. 28, 2018 7:00 am ET'}]","Sept. 28, 2018",2018-09-28
3864,3864,3864,30486,2387,1249262,https://www.wsj.com/articles/oil-holds-gains-amid-tightening-global-supply-1538130807?tesla=y,neutral,Oil ... Quarter,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 28, 2018 3:20 pm ET'}]","Sept. 28, 2018",2018-09-28
3865,3865,3865,30487,2388,1249321,https://www.wsj.com/articles/global-economy-week-ahead-indias-interest-rate-decision-u-s-employment-report-1538231378?tesla=y,neutral,Global ... Report,wsj,2018,0,1,,,"[{'title': 'Updated Sept. 29, 2018 10:33 am ET'}]","Sept. 29, 2018",2018-09-29
3866,3866,3866,30488,2389,1249642,https://www.wsj.com/articles/bond-yields-surge-signaling-growth-hopes-1538602977?tesla=y,neutral,Bond ... Hopes,wsj,2018,0,1,,,"[{'title': 'Oct. 3, 2018 5:42 pm ET'}]","Oct. 3, 2018",2018-10-03
3867,3867,3867,30489,2390,1249673,https://www.wsj.com/articles/gold-edges-lower-as-stocks-climb-1538583097?tesla=y,sadness,Gold ... Climb,wsj,2018,-1,1,,,"[{'title': 'Updated Oct. 3, 2018 2:25 pm ET'}]","Oct. 3, 2018",2018-10-03
3868,3868,3868,30490,2391,1249753,https://www.wsj.com/articles/european-shares-gain-on-hopes-for-italian-budget-shift-1538554370?tesla=y,neutral,Dow ... Record,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 3, 2018 4:23 pm ET'}]","Oct. 3, 2018",2018-10-03
3869,3869,3869,30491,2392,1249910,https://www.wsj.com/articles/global-stocks-weaken-ahead-of-u-s-jobs-report-1538725849?tesla=y,fear,Tech ... Stalls,wsj,2018,-1,1,,,"[{'title': 'Updated Oct. 5, 2018 4:37 pm ET'}]","Oct. 5, 2018",2018-10-05
3870,3870,3870,30492,2393,1250059,https://www.wsj.com/articles/global-economy-week-ahead-inflation-gauges-consumer-sentiment-1538938800?tesla=y,neutral,Global ... Sentiment,wsj,2018,0,1,,,"[{'title': 'Oct. 7, 2018 3:00 pm ET'}]","Oct. 7, 2018",2018-10-07
3871,3871,3871,30493,2394,1250078,https://www.wsj.com/articles/stocks-to-watch-netflix-home-depot-jpmorgan-chase-1538996340?tesla=y,neutral,Stocks ... Comcast,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 8, 2018 9:24 am ET'}]","Oct. 8, 2018",2018-10-08
3872,3872,3872,30494,2395,1250081,https://www.wsj.com/articles/bw-drops-1-billion-hostile-bid-for-rival-lpg-carrier-dorian-1539008228?tesla=y,neutral,BW ... Dorian,wsj,2018,0,1,,,"[{'title': 'Oct. 8, 2018 10:17 am ET'}]","Oct. 8, 2018",2018-10-08
3873,3873,3873,30495,2396,1250101,https://www.wsj.com/articles/global-stocks-extend-declines-amid-higher-bond-yields-1538983810?tesla=y,sadness,Selloff ... Market,wsj,2018,-1,1,,,"[{'title': 'Updated Oct. 8, 2018 5:12 pm ET'}]","Oct. 8, 2018",2018-10-08
3874,3874,3874,30496,2397,1250126,https://www.wsj.com/articles/u-s-dollar-rises-as-optimism-as-economy-grows-1539017061?tesla=y,joy,U.S. ... Grows,wsj,2018,1,1,,,"[{'title': 'Updated Oct. 8, 2018 7:10 pm ET'}]","Oct. 8, 2018",2018-10-08
3875,3875,3875,30497,2398,1250241,https://www.wsj.com/articles/global-markets-muted-higher-yields-in-focus-1539070776?tesla=y,neutral,U.S. ... Sector,wsj,2018,0,1,,,"[{'title': 'October 9, 2018'}]","October 9, 2018",2018-10-09
3876,3876,3876,30498,2399,1250331,https://www.wsj.com/articles/treasury-prices-edge-lower-as-analysts-eye-inflation-data-1539183211?tesla=y,neutral,Treasury ... Data,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 10, 2018 4:14 pm ET'}]","Oct. 10, 2018",2018-10-10
3877,3877,3877,30499,2400,1250363,https://www.wsj.com/articles/global-stocks-pause-amid-doubts-over-growth-1539158283?tesla=y,neutral,U.S. ... Climbing,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 10, 2018 6:15 pm ET'}]","Oct. 10, 2018",2018-10-10
3878,3878,3878,30500,2401,1250443,https://www.wsj.com/articles/u-s-inflation-data-key-to-global-markets-next-moves-1539252102?tesla=y,neutral,U.S. ... Moves,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 11, 2018 6:04 am ET'}]","Oct. 11, 2018",2018-10-11
3879,3879,3879,30501,2402,1250506,https://www.wsj.com/articles/markets-tumble-across-asia-led-by-tech-as-growth-worries-dominate-1539225820?tesla=y,sadness,Jittery ... Fall,wsj,2018,-1,1,,,"[{'title': 'Updated Oct. 11, 2018 10:01 pm ET'}]","Oct. 11, 2018",2018-10-11
3880,3880,3880,30502,2403,1250524,https://www.wsj.com/articles/dollar-slips-as-investors-reassess-outlook-for-growth-rates-1539272039?tesla=y,neutral,Dollar ... Rates,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 11, 2018 6:18 pm ET'}]","Oct. 11, 2018",2018-10-11
3881,3881,3881,30503,2404,1250576,https://www.wsj.com/articles/gold-prices-drop-with-stock-rebound-strong-dollar-1539372413?tesla=y,neutral,Gold ... Dollar,wsj,2018,0,1,,,"[{'title': 'Oct. 12, 2018 3:26 pm ET'}]","Oct. 12, 2018",2018-10-12
3882,3882,3882,30504,2405,1250582,https://www.wsj.com/articles/u-s-dollar-rises-as-stocks-rebound-1539365259?tesla=y,neutral,U.S. ... Rebound,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 12, 2018 5:55 pm ET'}]","Oct. 12, 2018",2018-10-12
3883,3883,3883,30505,2406,1250598,https://www.wsj.com/articles/wells-fargo-profit-rises-amid-cost-cutting-1539345960?tesla=y,joy,Wells ... Cutting,wsj,2018,1,1,,,"[{'title': 'Updated Oct. 12, 2018 9:32 am ET'}]","Oct. 12, 2018",2018-10-12
3884,3884,3884,30506,2407,1250621,https://www.wsj.com/articles/investor-shift-triggers-stock-markets-wild-ride-1539384364?tesla=y,neutral,Investor ... Ride,wsj,2018,0,1,,,"[{'title': 'Oct. 12, 2018 6:46 pm ET'}]","Oct. 12, 2018",2018-10-12
3885,3885,3885,30507,2408,1250643,https://www.wsj.com/articles/iea-lowers-oil-demand-growth-forecasts-1539334472?tesla=y,neutral,IEA ... Forecasts,wsj,2018,0,1,,,"[{'title': 'Oct. 12, 2018 4:54 am ET'}]","Oct. 12, 2018",2018-10-12
3886,3886,3886,30508,2409,1250645,https://www.wsj.com/articles/china-stocks-sink-again-other-asian-markets-take-a-breather-1539320548?tesla=y,neutral,Chinese ... Asia,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 12, 2018 5:57 am ET'}]","Oct. 12, 2018",2018-10-12
3887,3887,3887,30509,2410,1250676,https://www.wsj.com/articles/global-economy-week-ahead-consumer-spending-fed-minutes-1539543600?tesla=y,neutral,Global ... Minutes,wsj,2018,0,1,,,"[{'title': 'Oct. 14, 2018 3:00 pm ET'}]","Oct. 14, 2018",2018-10-14
3888,3888,3888,30510,2411,1250691,https://www.wsj.com/articles/as-global-stocks-fall-investors-put-trust-in-brazil-1539536400?tesla=y,neutral,As ... Brazil,wsj,2018,0,1,,,"[{'title': 'Oct. 14, 2018 1:00 pm ET'}]","Oct. 14, 2018",2018-10-14
3889,3889,3889,30511,2412,1250787,https://www.wsj.com/articles/u-s-dollar-down-amid-weaker-data-uncertain-stock-markets-1539625597?tesla=y,fear,U.S. ... Markets,wsj,2018,-1,1,,,"[{'title': 'Updated Oct. 15, 2018 4:38 pm ET'}]","Oct. 15, 2018",2018-10-15
3890,3890,3890,30512,2413,1250858,https://www.wsj.com/articles/dollar-softens-as-investors-favor-emerging-markets-1539701311?tesla=y,neutral,Dollar ... Markets,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 16, 2018 6:19 pm ET'}]","Oct. 16, 2018",2018-10-16
3891,3891,3891,30513,2414,1250889,https://www.wsj.com/articles/johnson-johnson-raises-profit-outlook-following-higher-sales-1539690522?tesla=y,neutral,Prescription ... Results,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 16, 2018 10:52 am ET'}]","Oct. 16, 2018",2018-10-16
3892,3892,3892,30514,2415,1250923,https://www.wsj.com/articles/european-firms-mull-moving-financial-contracts-as-brexit-looms-1539664201?tesla=y,fear,European ... Looms,wsj,2018,-1,1,,,"[{'title': 'Oct. 16, 2018 12:30 am ET'}]","Oct. 16, 2018",2018-10-16
3893,3893,3893,30515,2416,1250944,https://www.wsj.com/articles/global-stocks-extend-rebound-1539763542?tesla=y,neutral,U.S. ... Lower,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 17, 2018 5:28 pm ET'}]","Oct. 17, 2018",2018-10-17
3894,3894,3894,30516,2417,1250965,https://www.wsj.com/articles/stocks-to-watch-netflix-ibm-united-continental-lam-research-1539770402?tesla=y,neutral,Stocks ... Winnebago,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 17, 2018 9:00 am ET'}]","Oct. 17, 2018",2018-10-17
3895,3895,3895,30517,2418,1250991,https://www.wsj.com/articles/ibms-drop-in-revenue-drags-stock-lower-1539789395?tesla=y,fear,IBM ... Concerns,wsj,2018,-1,1,,,"[{'title': 'Updated Oct. 17, 2018 5:15 pm ET'}]","Oct. 17, 2018",2018-10-17
3896,3896,3896,30518,2419,1251001,https://www.wsj.com/articles/u-s-bancorp-profit-rises-on-higher-revenue-lower-expenses-1539776307?tesla=y,neutral,U.S. ... Consumers,wsj,2018,0,1,,,"[{'title': 'Updated Oct. 17, 2018 3:15 pm ET'}]","Oct. 17, 2018",2018-10-17
3897,3897,3897,30519,2420,1251032,https://www.wsj.com/articles/alcoa-raises-profit-outlook-as-tariffs-lift-aluminum-prices-1539815186?tesla=y,joy,Alcoa ... Prices,wsj,2018,1,1,,,"[{'title': 'Oct. 17, 2018 6:26 pm ET'}]","Oct. 17, 2018",2018-10-17
3898,3898,3898,30520,2421,1251046,https://www.wsj.com/articles/consumer-giants-emerging-market-problem-strong-growth-weak-currency-1539867879?tesla=y,neutral,Consumer ... Currency,wsj,2018,0,1,,,"[{'title': 'Oct. 18, 2018 9:04 am ET'}]","Oct. 18, 2018",2018-10-18
